time,ax,ay,az,atotal
5.276,0.04,0.26,-0.01,0.27
5.286,0.06,0.21,-0.02,0.22
5.296,0.05,0.15,0.00,0.15
5.306,0.04,0.03,0.01,0.05
5.316,0.03,-0.04,-0.00,0.05
5.326,-0.02,-0.06,-0.00,0.06
5.336,-0.04,-0.00,-0.01,0.04
5.346,-0.05,0.09,-0.01,0.10
5.356,-0.06,0.14,-0.04,0.15
5.366,-0.03,0.14,-0.08,0.16
5.376,-0.04,0.06,-0.08,0.11
5.386,-0.02,-0.05,-0.06,0.08
5.396,-0.00,-0.13,-0.06,0.14
5.407,0.00,-0.16,-0.05,0.16
5.417,0.01,-0.10,-0.02,0.11
5.427,0.02,-0.01,-0.03,0.04
5.437,0.04,0.07,-0.05,0.09
5.447,0.06,0.10,-0.04,0.13
5.457,0.05,0.08,-0.05,0.11
5.467,0.07,-0.02,-0.03,0.07
5.477,0.08,-0.08,-0.02,0.12
5.487,0.08,-0.10,-0.03,0.13
5.497,0.06,-0.09,-0.01,0.11
5.507,0.04,-0.04,0.01,0.06
5.517,0.06,0.04,-0.03,0.08
5.527,0.05,0.11,-0.05,0.13
5.537,0.05,0.13,-0.06,0.15
5.547,0.06,0.11,-0.06,0.14
5.558,0.04,0.06,-0.05,0.09
5.568,0.01,-0.00,-0.03,0.03
5.578,0.01,-0.05,0.00,0.05
5.588,-0.02,-0.05,0.03,0.06
5.598,-0.01,-0.03,-0.01,0.04
5.608,-0.02,-0.00,-0.04,0.05
5.618,-0.05,0.03,-0.05,0.08
5.628,-0.06,0.05,-0.06,0.10
5.638,-0.04,0.06,-0.07,0.10
5.648,-0.03,0.04,-0.07,0.08
5.658,0.01,0.00,-0.06,0.06
5.668,0.02,-0.04,-0.01,0.04
5.678,0.01,-0.05,0.02,0.05
5.688,0.02,-0.05,0.02,0.06
5.698,0.03,-0.04,0.00,0.05
5.709,-0.00,-0.03,-0.02,0.03
5.719,-0.04,0.01,-0.03,0.05
5.729,-0.06,0.02,-0.06,0.09
5.739,-0.05,0.04,-0.09,0.11
5.749,-0.04,0.01,-0.11,0.12
5.759,-0.03,0.00,-0.06,0.07
5.769,-0.01,-0.02,-0.02,0.03
5.779,-0.01,-0.01,-0.01,0.02
5.789,0.01,-0.02,0.00,0.02
5.799,0.02,0.00,-0.00,0.02
5.809,0.01,0.01,-0.02,0.02
5.819,0.01,0.00,-0.04,0.04
5.829,-0.02,0.04,-0.06,0.08
5.839,-0.01,0.05,-0.04,0.07
5.849,-0.00,0.04,-0.07,0.08
5.859,0.01,0.04,-0.05,0.06
5.870,0.03,0.03,-0.04,0.06
5.880,0.01,0.00,-0.03,0.03
5.890,-0.00,0.01,-0.03,0.04
5.900,-0.02,-0.00,-0.06,0.07
5.910,-0.01,0.00,-0.06,0.06
5.920,-0.01,0.01,-0.07,0.07
5.930,-0.01,0.03,-0.06,0.07
5.940,0.01,0.04,-0.06,0.07
5.950,0.00,0.02,-0.05,0.06
5.960,0.00,0.02,-0.03,0.04
5.970,-0.02,0.03,-0.05,0.06
5.980,-0.03,-0.01,-0.05,0.05
5.990,-0.03,-0.02,-0.06,0.07
6.001,-0.02,-0.00,-0.06,0.06
6.011,-0.01,-0.00,-0.05,0.05
6.021,0.01,0.01,-0.05,0.05
6.031,0.01,0.00,-0.04,0.04
6.041,0.00,-0.00,-0.03,0.03
6.051,0.03,0.00,-0.06,0.06
6.061,0.02,0.01,-0.08,0.09
6.071,0.02,0.00,-0.09,0.09
6.081,0.02,-0.00,-0.06,0.06
6.091,0.02,-0.01,-0.02,0.02
6.101,0.03,-0.02,0.01,0.03
6.111,0.01,-0.02,0.03,0.04
6.121,0.02,0.01,0.02,0.03
6.131,0.01,0.02,0.01,0.03
6.142,0.01,0.04,-0.01,0.04
6.152,-0.00,0.04,-0.03,0.05
6.162,0.02,0.06,-0.03,0.07
6.172,0.05,0.06,-0.03,0.09
6.182,0.05,0.05,-0.03,0.08
6.192,0.01,0.04,-0.01,0.04
6.202,0.00,0.02,-0.00,0.02
