time,ax,ay,az,atotal
13.101,-3.11,2.31,4.48,5.92
13.111,-3.78,2.29,4.24,6.13
13.121,-4.76,2.44,4.13,6.76
13.132,-5.52,2.70,4.10,7.39
13.142,-5.87,2.93,4.11,7.75
13.152,-5.99,3.19,4.05,7.90
13.162,-5.88,3.40,3.88,7.82
13.172,-5.61,3.59,3.70,7.62
13.182,-5.27,3.74,3.32,7.26
13.192,-4.86,3.79,2.72,6.74
13.202,-4.30,3.60,1.99,5.95
13.212,-3.37,2.81,1.27,4.56
13.222,-1.83,1.22,0.59,2.28
13.232,0.22,-0.76,-1.29,1.51
13.242,2.91,-3.13,-7.65,8.76
13.252,7.23,-7.42,-21.53,23.90
13.263,11.13,-12.48,-23.74,29.04
13.273,11.68,-13.60,-11.63,21.37
13.283,10.09,-11.75,-6.62,16.84
13.293,5.93,-8.69,-5.71,11.97
13.303,1.61,-5.15,-4.52,7.04
13.313,-0.58,-1.27,-2.69,3.02
13.323,-2.58,2.24,-0.95,3.55
13.333,-3.97,3.42,0.19,5.24
13.343,-4.02,1.49,0.40,4.31
13.353,-3.67,-2.00,1.11,4.32
13.363,-3.32,-4.66,2.43,6.21
13.373,-2.97,-5.80,2.73,7.06
13.383,-2.45,-5.00,2.63,6.16
13.394,-2.12,-2.81,2.99,4.62
13.403,-1.71,-0.48,3.15,3.62
13.414,-1.36,1.60,2.93,3.61
13.424,-1.37,3.37,2.92,4.66
13.434,-1.32,4.56,3.17,5.71
13.444,-1.05,4.86,3.29,5.96
13.454,-0.76,3.81,3.23,5.06
13.464,-0.42,2.08,3.27,3.90
13.474,-0.00,0.18,3.49,3.50
13.484,0.28,-1.46,3.69,3.98
13.494,0.44,-2.39,3.81,4.52
13.504,0.46,-2.53,3.82,4.60
13.514,0.58,-1.82,3.64,4.11
13.524,0.85,-0.77,3.29,3.48
13.534,1.02,0.24,2.77,2.96
13.544,1.04,1.04,2.21,2.65
13.555,0.97,1.60,1.85,2.63
13.566,0.81,1.99,1.66,2.72
13.575,0.61,2.21,1.50,2.74
13.585,0.41,2.32,1.41,2.75
13.595,0.28,2.37,1.29,2.71
13.605,0.22,2.28,1.18,2.57
13.615,0.28,2.08,1.03,2.34
13.625,0.40,1.67,0.86,1.92
13.635,0.68,1.28,0.60,1.57
13.645,0.93,0.89,0.32,1.33
13.655,1.10,0.45,-0.02,1.19
13.665,1.18,0.06,-0.35,1.24
13.675,1.09,-0.16,-0.66,1.29
13.685,0.93,-0.16,-0.98,1.36
13.696,0.65,-0.04,-1.29,1.45
13.705,0.38,0.04,-1.68,1.72
13.716,0.19,-0.02,-2.11,2.12
13.726,0.20,-0.23,-2.49,2.51
13.736,0.33,-0.62,-2.77,2.86
13.746,0.61,-1.20,-3.01,3.30
13.756,0.96,-1.62,-3.32,3.82
13.766,1.26,-1.72,-3.61,4.19
13.776,1.50,-1.44,-3.93,4.44
13.786,1.88,-1.01,-4.39,4.88
13.796,2.56,-0.78,-4.88,5.57
13.806,3.23,-0.72,-5.31,6.26
13.816,3.51,-0.60,-5.81,6.82
13.826,2.97,-0.61,-6.27,6.97
13.837,2.24,-0.94,-6.04,6.51
13.847,2.28,-1.37,-5.06,5.72
13.857,2.98,-1.72,-3.90,5.21
13.867,3.70,-2.14,-3.04,5.25
13.877,4.59,-2.88,-3.01,6.20
13.887,5.56,-3.66,-3.65,7.59
13.897,6.57,-4.41,-5.38,9.57
13.907,6.73,-5.18,-8.81,12.24
13.917,4.82,-4.30,-10.22,12.09
13.927,2.87,-2.06,-7.19,8.01
13.937,2.13,-0.82,-2.38,3.30
13.947,1.44,-0.37,0.70,1.64
13.957,0.72,-0.06,2.81,2.90
13.967,0.75,-0.14,3.94,4.01
13.978,1.05,-0.57,4.49,4.65
13.988,0.96,-1.30,4.96,5.21
13.998,0.74,-2.50,5.61,6.19
14.008,-0.08,-4.01,6.56,7.69
14.018,-0.88,-5.49,7.24,9.13
14.028,-1.41,-6.55,7.65,10.17
14.038,-1.91,-6.88,7.76,10.55
14.048,-2.01,-6.36,7.11,9.75
14.058,-2.02,-4.93,6.51,8.41
14.068,-2.63,-2.67,3.40,5.06
14.078,-3.81,-0.38,-2.91,4.81
14.088,-3.88,1.21,-6.36,7.55
14.098,-3.73,1.98,-4.57,6.22
14.108,-3.90,2.33,-1.74,4.86
14.119,-3.62,2.65,0.89,4.58
14.129,-3.27,2.86,3.42,5.52
14.139,-3.43,3.12,9.84,10.88
14.149,-2.60,3.34,5.59,7.01
14.159,-1.48,2.83,-1.45,3.51
14.169,-2.30,2.55,3.03,4.58
14.179,-2.83,2.47,5.35,6.54
14.189,-3.09,2.44,6.22,7.36
14.199,-3.36,2.65,6.12,7.46
14.209,-3.33,3.01,5.62,7.19
14.219,-3.32,3.42,5.03,6.93
14.229,-3.52,3.82,4.54,6.90
14.239,-3.91,4.16,4.20,7.09
14.249,-4.37,4.30,4.06,7.35
14.260,-4.62,4.23,3.90,7.38
14.269,-4.62,4.01,3.56,7.08
14.280,-4.34,3.68,2.97,6.42
14.290,-3.64,3.19,2.16,5.30
14.300,-2.54,2.39,1.26,3.71
14.310,-0.87,1.15,-0.75,1.62
14.320,1.82,-0.73,-6.17,6.48
14.330,5.65,-4.17,-16.36,17.80
14.340,10.19,-8.98,-24.88,28.35
14.350,12.37,-12.19,-19.55,26.15
14.361,10.97,-12.01,-9.89,19.03
14.370,6.37,-9.85,-5.09,12.78
14.380,1.65,-7.04,-3.74,8.14
14.391,-0.75,-3.63,-3.27,4.94
14.401,-2.34,0.26,-1.82,2.97
14.411,-3.90,3.38,-0.04,5.16
14.421,-4.66,4.60,1.23,6.66
14.431,-4.78,3.43,1.56,6.08
14.441,-4.87,-0.13,2.03,5.28
14.451,-4.77,-4.16,3.30,7.14
14.461,-4.47,-7.20,3.98,9.36
14.471,-3.70,-7.75,3.89,9.42
14.481,-2.36,-5.94,3.56,7.31
14.491,-1.00,-3.23,3.39,4.79
14.501,-0.41,-0.56,3.26,3.33
14.511,-0.61,1.70,3.06,3.56
14.521,-0.89,3.38,2.84,4.50
14.531,-0.69,4.20,2.73,5.06
14.541,-0.73,4.03,2.58,4.84
14.552,-0.44,3.25,2.94,4.40
14.562,1.58,1.99,3.97,4.71
14.572,0.63,0.38,3.92,3.99
14.582,-0.51,-1.03,3.44,3.63
14.592,-0.09,-1.81,3.60,4.03
14.602,0.09,-1.79,3.39,3.84
14.612,0.46,-1.18,3.11,3.36
14.622,0.93,-0.51,2.56,2.77
14.632,1.21,0.07,2.12,2.45
14.642,1.33,0.62,1.86,2.37
14.652,1.24,1.09,1.63,2.32
14.662,0.98,1.43,1.45,2.26
14.672,0.69,1.71,1.28,2.24
14.682,0.46,2.04,1.08,2.36
14.693,0.32,2.29,0.83,2.45
14.703,0.26,2.39,0.54,2.47
14.713,0.36,2.18,0.13,2.21
14.723,0.59,1.75,-0.26,1.87
14.733,0.85,1.30,-0.62,1.67
14.743,0.94,0.97,-0.89,1.62
14.753,1.00,0.74,-1.05,1.63
14.763,0.93,0.66,-1.14,1.61
14.773,0.76,0.72,-1.22,1.61
14.783,0.60,0.77,-1.36,1.68
14.793,0.47,0.75,-1.54,1.78
14.803,0.42,0.50,-1.66,1.79
14.813,0.41,0.09,-1.76,1.81
14.823,0.44,-0.34,-1.85,1.93
14.833,0.51,-0.79,-1.96,2.18
14.844,0.62,-1.19,-2.13,2.52
14.854,0.77,-1.56,-2.27,2.86
14.864,0.95,-1.76,-2.40,3.13
14.874,1.20,-1.63,-2.61,3.30
14.884,1.53,-1.24,-2.94,3.54
14.894,2.02,-0.92,-3.32,4.00
14.904,2.68,-0.76,-3.65,4.60
14.914,3.26,-0.71,-3.90,5.13
14.924,3.45,-0.52,-4.30,5.53
14.934,3.00,-0.33,-5.10,5.93
14.944,2.38,-0.25,-5.94,6.41
14.954,2.54,-0.61,-6.12,6.66
14.964,3.48,-1.36,-5.59,6.72
14.974,4.50,-2.09,-4.92,6.99
14.984,5.56,-3.00,-4.25,7.62
14.995,6.60,-4.02,-3.56,8.51
15.005,7.54,-4.98,-3.10,9.55
15.015,7.82,-5.21,-4.04,10.23
15.025,5.43,-3.69,-6.06,8.93
15.035,2.57,-1.84,-6.07,6.84
15.045,1.51,-1.01,-3.37,3.83
15.055,0.84,-0.59,-0.40,1.10
15.065,0.26,-0.43,1.58,1.66
15.075,0.02,-0.49,2.70,2.74
15.085,0.05,-0.92,3.65,3.77
15.095,0.04,-1.86,4.50,4.87
15.105,-0.07,-3.18,4.98,5.91
15.115,-0.20,-4.65,5.59,7.28
15.125,-0.17,-5.90,6.34,8.66
15.135,-0.48,-6.87,7.19,9.96
15.146,-0.74,-7.04,7.70,10.46
15.156,-0.97,-5.86,7.30,9.41
15.166,-1.43,-4.15,6.76,8.06
15.176,-2.26,-2.26,5.90,6.71
15.186,-3.00,0.19,1.27,3.27
15.196,-3.74,2.18,-6.72,8.00
15.206,-3.71,2.99,-8.32,9.58
15.216,-3.50,3.02,-4.56,6.49
15.226,-3.41,2.88,-0.40,4.48
15.236,-3.34,2.77,2.81,5.17
15.246,-3.17,2.78,4.76,6.36
15.256,-3.51,2.94,10.10,11.09
15.266,-2.43,3.03,4.34,5.82
15.276,-2.59,2.55,1.41,3.90
15.287,-2.36,2.61,2.15,4.13
15.297,-2.69,2.50,4.05,5.47
15.307,-3.31,2.27,5.35,6.68
15.317,-3.75,2.30,5.21,6.82
15.327,-4.16,2.44,4.89,6.87
15.337,-4.28,2.68,4.79,6.96
15.347,-4.36,3.01,4.74,7.11
15.357,-4.58,3.40,4.65,7.36
15.367,-4.75,3.70,4.49,7.51
15.377,-4.83,3.80,4.30,7.50
15.387,-4.78,3.73,3.90,7.21
15.397,-4.46,3.53,3.33,6.59
15.408,-3.65,3.20,2.78,5.59
15.417,-2.37,2.46,2.35,4.14
15.428,-0.74,1.30,1.24,1.94
15.438,1.62,-0.34,-2.85,3.29
15.448,5.30,-2.92,-12.21,13.63
15.458,10.04,-7.62,-22.16,25.50
15.468,12.14,-11.32,-17.22,23.91
15.478,11.26,-11.65,-8.15,18.14
15.488,8.81,-10.17,-8.24,15.78
15.498,4.85,-7.59,-9.00,12.73
15.508,1.70,-4.56,-6.52,8.14
15.518,-0.27,-1.26,-3.27,3.51
15.528,-2.53,1.40,-0.86,3.02
15.538,-3.73,1.12,0.87,3.99
15.548,-4.11,-1.48,1.54,4.63
15.558,-4.28,-4.23,2.14,6.39
15.569,-4.12,-6.17,2.68,7.89
15.579,-3.73,-6.43,2.59,7.87
15.589,-2.86,-4.88,2.84,6.32
15.599,-2.00,-2.37,3.11,4.39
15.609,-1.23,0.40,2.96,3.23
15.619,-0.76,2.77,2.45,3.77
15.629,-0.49,4.59,2.01,5.03
15.639,1.26,6.57,1.78,6.92
15.649,2.86,6.62,1.91,7.46
15.659,3.41,4.82,2.27,6.33
15.669,4.56,3.19,2.51,6.10
15.679,5.42,1.04,2.46,6.04
15.689,4.52,-1.98,2.80,5.67
15.699,3.04,-3.51,3.55,5.85
15.710,2.10,-3.81,4.21,6.05
15.720,0.83,-3.17,5.19,6.14
15.730,-0.31,-1.70,5.64,5.90
15.740,-1.23,-0.17,5.37,5.51
15.750,-1.75,1.08,4.71,5.14
15.760,-2.01,2.06,3.80,4.77
15.770,-2.19,2.78,3.05,4.67
15.780,-2.32,3.22,2.60,4.75
15.790,-2.52,3.40,2.38,4.86
15.800,-2.77,3.34,2.20,4.86
15.810,-2.79,3.08,2.01,4.62
15.820,-2.51,2.51,1.85,4.00
15.831,-2.10,1.82,1.65,3.23
15.840,-1.74,1.03,1.38,2.44
15.851,-1.45,0.27,1.02,1.79
15.861,-1.30,-0.27,0.59,1.46
15.871,-1.17,-0.66,0.15,1.35
15.881,-0.95,-0.90,-0.22,1.33
15.891,-0.78,-0.94,-0.53,1.33
15.901,-0.57,-0.84,-0.78,1.28
15.911,-0.36,-0.67,-0.98,1.24
15.921,-0.08,-0.48,-1.16,1.25
15.931,0.18,-0.41,-1.26,1.34
15.941,0.42,-0.56,-1.53,1.69
15.953,1.00,-0.91,-2.26,2.63
15.961,1.65,-1.26,-3.30,3.90
15.972,2.28,-1.66,-4.30,5.14
15.981,2.98,-1.97,-5.55,6.60
15.992,3.68,-1.96,-7.04,8.18
16.002,4.17,-1.60,-7.77,8.96
16.012,4.24,-1.15,-6.93,8.21
16.022,3.96,-0.78,-5.34,6.70
16.032,3.73,-0.52,-4.12,5.58
16.042,3.65,-0.39,-3.32,4.95
16.052,3.38,-0.39,-2.84,4.44
16.062,3.14,-0.57,-2.52,4.06
16.072,3.24,-0.80,-2.34,4.07
16.082,3.61,-1.13,-2.18,4.37
16.092,4.03,-1.77,-2.22,4.93
16.102,4.54,-3.05,-3.17,6.32
16.113,5.27,-5.08,-6.22,9.60
16.123,5.70,-7.36,-11.47,14.77
16.133,4.47,-7.89,-13.49,16.26
16.143,2.36,-5.36,-9.85,11.46
16.153,1.41,-2.79,-4.91,5.82
16.163,1.74,-1.60,-0.88,2.52
16.173,1.52,-0.91,1.93,2.62
16.183,0.30,-0.98,3.13,3.29
16.193,-0.34,-1.15,3.98,4.15
16.203,-0.24,-1.59,4.77,5.04
16.213,0.21,-2.46,5.13,5.69
16.223,0.31,-3.33,5.91,6.79
16.233,-0.08,-4.24,7.00,8.19
16.243,-0.66,-5.10,7.26,8.90
16.253,-1.15,-5.61,7.15,9.16
16.263,-1.46,-5.31,7.26,9.11
16.274,-1.41,-4.39,6.92,8.32
16.284,-1.35,-3.02,7.46,8.17
16.294,-2.07,-1.21,6.86,7.26
16.304,-2.81,0.38,4.70,5.49
16.314,-3.22,1.95,0.98,3.89
16.324,-2.25,3.61,-11.17,11.95
16.334,-2.33,3.44,-7.30,8.40
16.344,-3.08,2.64,-1.51,4.33
16.354,-3.30,2.43,1.45,4.35
16.364,-3.04,2.37,3.87,5.46
16.374,-2.47,2.45,5.48,6.49
16.384,-1.99,2.60,6.27,7.07
16.394,-1.67,2.71,6.15,6.93
16.404,-1.73,2.53,5.44,6.25
16.415,-1.93,2.23,4.70,5.55
16.425,-2.40,2.09,4.36,5.40
16.435,-3.19,2.29,4.51,5.98
16.445,-3.99,2.75,4.80,6.82
16.455,-4.43,3.27,4.96,7.41
16.465,-4.62,3.81,4.91,7.75
16.475,-4.62,4.33,4.68,7.88
16.485,-4.39,4.70,4.42,7.81
16.495,-4.02,4.82,4.18,7.54
16.505,-3.62,4.65,3.86,7.05
16.515,-3.10,4.23,3.48,6.29
16.525,-2.40,3.51,3.21,5.33
16.535,-1.43,2.38,3.02,4.10
16.545,0.16,0.82,1.27,1.52
16.555,3.66,-1.62,-8.33,9.24
16.565,9.49,-6.94,-25.15,27.76
16.576,12.72,-11.94,-26.32,31.58
16.586,11.59,-12.41,-15.19,22.78
16.596,8.38,-11.11,-9.69,16.96
16.606,3.48,-8.97,-6.12,11.40
16.616,0.23,-6.09,-3.24,6.90
16.626,-0.93,-2.12,-1.34,2.67
16.636,-2.30,1.67,0.24,2.86
16.646,-3.88,3.87,1.46,5.67
16.656,-4.54,3.71,1.69,6.11
16.666,-4.76,0.53,1.50,5.02
16.676,-4.81,-3.53,2.33,6.40
16.686,-4.32,-6.57,3.27,8.52
16.697,-3.57,-7.24,3.60,8.84
16.707,-2.52,-5.66,3.52,7.13
16.717,-1.13,-3.03,3.36,4.66
16.727,-0.63,-0.50,3.08,3.18
16.737,-0.60,1.50,2.66,3.11
16.747,-0.82,2.86,2.31,3.77
16.757,-1.11,3.44,2.23,4.25
16.767,-1.23,3.17,2.61,4.29
16.777,-1.11,2.15,3.28,4.08
16.787,-0.70,0.73,3.94,4.07
16.797,-0.12,-0.85,4.47,4.55
16.807,0.20,-1.89,4.77,5.14
16.817,0.45,-2.10,4.73,5.20
16.827,0.67,-1.64,4.13,4.50
16.837,0.92,-0.86,3.44,3.66
16.847,1.07,-0.11,2.92,3.11
16.858,1.05,0.61,2.46,2.75
16.868,0.97,1.27,2.12,2.66
16.878,0.88,1.79,1.78,2.67
16.888,0.71,2.24,1.57,2.83
16.898,0.58,2.59,1.39,3.00
16.908,0.41,2.85,1.18,3.11
16.918,0.25,2.97,0.99,3.14
16.928,0.09,2.83,0.85,2.96
16.938,0.06,2.30,0.71,2.41
16.948,0.13,1.65,0.48,1.72
16.958,0.19,0.96,0.18,1.00
16.968,0.24,0.36,-0.19,0.47
16.978,0.28,-0.01,-0.49,0.56
16.988,0.21,-0.08,-0.73,0.77
16.999,0.08,0.05,-0.92,0.93
17.008,-0.13,0.26,-1.08,1.12
17.019,-0.28,0.44,-1.28,1.38
17.029,-0.33,0.42,-1.55,1.64
17.039,-0.21,0.16,-1.82,1.84
17.049,0.09,-0.26,-2.03,2.05
17.059,0.37,-0.74,-2.18,2.33
17.069,0.64,-1.15,-2.33,2.67
17.079,0.94,-1.43,-2.47,3.01
17.089,1.31,-1.52,-2.63,3.31
17.099,1.73,-1.45,-2.88,3.66
17.109,2.23,-1.21,-3.21,4.09
17.119,2.81,-1.03,-3.57,4.66
17.129,3.38,-1.00,-3.85,5.22
17.140,3.91,-1.01,-4.08,5.74
17.149,4.20,-0.84,-4.36,6.12
17.160,3.95,-0.54,-4.89,6.31
17.170,3.33,-0.52,-5.30,6.28
17.180,3.21,-0.87,-5.00,6.01
17.190,3.43,-1.34,-4.28,5.65
17.200,3.72,-1.88,-3.98,5.76
17.210,4.14,-2.57,-4.09,6.36
17.221,4.77,-3.43,-4.29,7.28
17.230,5.44,-4.36,-4.76,8.44
17.240,5.53,-5.24,-5.73,9.53
17.250,4.26,-5.01,-6.77,9.44
17.260,1.94,-2.93,-6.76,7.62
17.270,1.02,-1.31,-4.84,5.11
17.280,0.48,-0.54,-1.95,2.08
17.290,-0.18,-0.36,0.52,0.65
17.301,-0.34,-0.41,1.98,2.05
17.311,-0.28,-0.66,2.63,2.73
17.321,-0.22,-1.21,3.26,3.48
17.331,-0.20,-1.97,4.11,4.56
17.341,-0.24,-2.99,4.89,5.74
17.351,-0.40,-4.15,5.35,6.79
17.361,-0.81,-5.22,5.98,7.98
17.371,-1.17,-5.98,6.26,8.74
17.381,-1.57,-6.27,6.62,9.25
17.391,-1.88,-5.41,7.27,9.26
17.401,-2.10,-3.52,6.76,7.91
17.411,-2.56,-1.61,4.03,5.04
17.421,-2.63,0.39,-1.35,2.98
17.432,-2.16,2.03,-7.39,7.96
17.442,-2.15,2.69,-6.25,7.14
17.452,-2.58,2.63,-2.54,4.48
17.462,-3.11,2.43,0.66,4.00
17.472,-3.43,2.38,3.25,5.29
17.482,-3.32,2.47,4.62,6.20
17.492,-3.10,2.63,4.81,6.30
17.502,-2.76,2.79,4.66,6.09
17.512,-2.36,2.82,4.59,5.88
17.522,-2.22,2.82,4.71,5.92
17.532,-2.53,2.88,4.98,6.28
17.542,-2.93,2.94,5.18,6.64
17.552,-3.46,3.05,5.08,6.87
17.563,-4.04,3.31,4.77,7.07
17.572,-4.41,3.65,4.46,7.26
17.583,-4.48,3.93,4.25,7.32
17.593,-4.25,4.13,4.15,7.23
17.603,-3.77,4.11,4.01,6.86
17.613,-3.22,3.87,3.80,6.31
17.623,-2.57,3.53,3.49,5.59
17.633,-1.79,3.10,3.12,4.75
17.643,-0.79,2.48,2.61,3.69
17.653,0.33,1.60,0.96,1.90
17.663,2.33,0.26,-3.50,4.22
17.673,5.50,-2.01,-10.84,12.32
17.683,8.82,-5.68,-17.38,20.30
17.693,10.40,-8.99,-15.30,20.57
17.704,9.94,-10.00,-10.67,17.68
17.714,8.64,-9.05,-10.83,16.54
17.724,5.18,-6.84,-9.26,12.62
17.734,2.24,-3.88,-5.93,7.43
17.744,0.25,-0.20,-2.88,2.90
17.754,-2.26,3.05,-0.79,3.88
17.764,-3.73,4.66,0.73,6.02
17.774,-4.32,4.14,1.46,6.15
17.784,-4.42,0.65,1.53,4.72
17.794,-4.28,-4.42,2.46,6.63
17.804,-3.93,-8.64,3.46,10.11
17.814,-3.60,-10.05,4.06,11.42
17.825,-2.70,-8.82,3.90,10.02
17.834,-1.07,-5.54,3.48,6.63
17.845,-0.28,-1.99,2.97,3.58
17.854,-0.42,0.83,2.37,2.54
17.865,-0.81,2.89,1.85,3.53
17.875,-1.04,4.13,1.70,4.58
17.885,-0.96,4.53,2.00,5.04
17.895,-0.73,3.90,2.29,4.58
17.905,-0.55,2.56,2.54,3.64
17.915,-0.29,0.93,2.82,2.98
17.925,-0.08,-0.52,3.16,3.20
17.935,-0.02,-1.32,3.40,3.65
17.945,0.02,-1.42,3.52,3.80
17.955,0.14,-0.99,3.53,3.67
17.965,0.36,-0.22,3.28,3.31
17.975,0.53,0.61,2.97,3.07
17.986,0.58,1.38,2.72,3.10
17.996,0.62,1.93,2.48,3.20
18.006,0.67,2.24,2.05,3.11
18.016,0.65,2.42,1.67,3.01
18.026,0.52,2.51,1.45,2.95
18.036,0.37,2.47,1.21,2.77
18.046,0.22,2.31,0.97,2.52
18.056,0.16,1.90,0.73,2.04
18.066,0.27,1.42,0.51,1.53
18.076,0.45,1.00,0.28,1.13
18.086,0.58,0.70,0.11,0.92
18.096,0.59,0.48,-0.04,0.76
18.106,0.58,0.38,-0.21,0.72
18.116,0.51,0.32,-0.35,0.70
18.127,0.42,0.28,-0.53,0.73
18.137,0.32,0.20,-0.70,0.79
18.147,0.22,0.04,-0.84,0.86
18.157,0.16,-0.23,-0.97,1.01
18.167,0.19,-0.63,-1.13,1.31
18.177,0.33,-1.10,-1.25,1.70
18.187,0.49,-1.51,-1.32,2.06
18.197,0.50,-1.72,-1.67,2.45
18.207,0.54,-1.65,-2.50,3.05
18.217,0.95,-1.55,-3.38,3.84
18.227,1.64,-1.50,-4.16,4.72
18.237,2.56,-1.37,-5.32,6.06
18.247,3.76,-1.01,-7.88,8.79
18.257,4.70,-0.47,-11.24,12.19
18.268,4.49,-0.35,-10.40,11.34
18.277,4.15,-0.85,-6.64,7.87
18.288,3.99,-1.20,-3.93,5.72
18.298,3.93,-1.58,-2.69,5.02
18.308,4.03,-2.13,-2.27,5.09
18.318,4.44,-2.71,-2.53,5.78
18.328,5.01,-3.36,-4.99,7.83
18.338,5.32,-4.72,-10.16,12.41
18.348,4.93,-5.71,-12.23,14.37
18.358,3.66,-4.50,-8.48,10.28
18.368,2.56,-2.14,-3.35,4.73
18.378,2.00,-1.07,0.18,2.28
18.388,1.47,-0.89,2.27,2.84
18.398,1.84,-0.89,3.44,4.00
18.408,1.72,-1.74,3.84,4.55
18.418,1.24,-3.17,4.54,5.67
18.429,1.21,-4.56,5.57,7.30
18.439,1.26,-5.89,6.74,9.04
18.449,0.77,-7.06,7.71,10.48
18.459,-0.19,-7.71,7.99,11.11
18.469,-0.94,-7.59,8.44,11.39
18.479,-1.18,-6.51,8.19,10.53
18.489,-1.56,-4.66,7.66,9.10
18.499,-2.06,-2.61,7.50,8.20
18.509,-2.36,-0.69,5.56,6.08
18.519,-1.96,1.85,-3.11,4.11
18.529,-1.07,3.45,-10.38,10.99
18.539,-1.62,3.47,-5.47,6.68
18.550,-2.37,3.04,-2.14,4.40
18.560,-2.90,2.74,0.30,4.00
18.570,-3.46,2.57,2.83,5.16
18.580,-3.61,2.61,4.54,6.36
18.590,-3.31,2.69,5.25,6.76
18.600,-2.91,2.61,5.20,6.51
18.610,-2.79,2.41,4.96,6.18
18.620,-2.82,2.22,4.80,5.99
18.630,-2.93,2.15,4.87,6.08
18.640,-3.24,2.24,5.04,6.40
18.650,-3.89,2.45,5.08,6.85
18.660,-4.80,2.84,5.00,7.49
18.670,-5.38,3.32,4.84,7.96
18.680,-5.64,3.76,4.52,8.14
18.690,-5.69,4.05,4.30,8.20
18.700,-5.44,4.23,4.21,8.08
18.711,-5.03,4.27,4.06,7.74
18.721,-4.49,4.22,3.72,7.20
18.731,-3.93,3.92,3.17,6.39
18.741,-3.31,3.35,2.39,5.28
18.751,-2.44,2.54,1.40,3.79
18.761,-1.17,1.43,-0.25,1.87
18.771,1.03,-0.24,-3.64,3.79
18.781,4.25,-2.43,-9.01,10.26
18.791,8.08,-5.99,-17.41,20.11
18.801,12.11,-10.25,-20.99,26.31
18.811,13.01,-12.01,-12.70,21.79
18.821,10.36,-10.98,-7.63,16.91
18.831,5.47,-8.30,-6.69,11.98
18.841,1.20,-4.93,-5.53,7.51
18.852,-0.95,-1.37,-3.11,3.53
18.862,-2.46,2.00,-0.77,3.27
18.872,-4.08,3.79,0.98,5.66
18.882,-4.75,2.24,1.61,5.49
18.892,-4.81,-2.03,2.31,5.71
18.902,-4.54,-5.96,3.26,8.17
18.912,-4.10,-8.16,3.17,9.67
18.922,-3.22,-7.75,2.79,8.84
18.932,-1.58,-5.55,2.89,6.46
18.942,-0.28,-2.69,2.90,3.96
18.952,-0.06,0.03,2.95,2.95
18.962,-0.16,2.17,2.77,3.52
18.972,-0.58,3.49,2.61,4.40
18.982,-0.60,3.96,2.80,4.89
18.992,-0.62,3.27,3.07,4.53
19.002,-0.57,2.12,3.54,4.17
19.013,-0.04,0.93,4.01,4.12
19.023,0.14,-0.23,4.47,4.48
19.033,-0.02,-0.89,4.77,4.85
19.043,0.14,-0.86,4.58,4.66
19.053,0.76,-0.20,3.86,3.94
19.063,1.18,0.51,3.22,3.47
19.073,1.26,1.19,2.56,3.09
19.083,1.26,1.81,1.87,2.89
19.093,1.19,2.29,1.41,2.94
19.103,1.02,2.64,1.17,3.06
19.113,0.81,2.87,1.04,3.16
19.123,0.58,2.94,0.86,3.12
19.133,0.35,2.90,0.76,3.01
19.144,0.28,2.67,0.68,2.77
19.154,0.33,2.15,0.59,2.26
19.164,0.43,1.43,0.52,1.58
19.174,0.57,0.75,0.43,1.04
19.184,0.68,0.17,0.42,0.82
19.194,0.65,-0.21,0.39,0.79
19.204,0.43,-0.35,0.00,0.55
19.214,0.31,-0.49,-0.65,0.87
19.224,0.37,-0.66,-1.23,1.44
19.234,0.50,-0.77,-1.63,1.87
19.244,0.60,-0.62,-1.88,2.07
19.254,0.60,-0.34,-2.00,2.11
19.264,0.63,-0.02,-2.04,2.13
19.275,0.62,0.12,-2.04,2.14
19.285,0.70,0.04,-2.09,2.21
19.295,0.87,-0.30,-2.19,2.38
19.305,1.16,-0.75,-2.41,2.77
19.315,1.57,-1.11,-2.88,3.46
19.325,2.02,-1.26,-3.42,4.17
19.335,2.54,-1.37,-3.86,4.82
19.345,3.15,-1.51,-4.24,5.49
19.355,3.64,-1.50,-4.66,6.10
19.365,3.77,-1.16,-5.35,6.65
19.375,3.20,-0.77,-6.27,7.08
19.385,2.43,-0.66,-6.63,7.09
19.395,2.39,-0.87,-5.81,6.34
19.405,2.85,-1.34,-4.53,5.51
19.416,3.37,-1.72,-3.32,5.04
19.426,3.94,-2.26,-2.90,5.39
19.436,4.72,-3.03,-3.18,6.45
19.446,5.71,-3.98,-3.81,7.94
19.456,6.47,-4.88,-5.13,9.58
19.466,5.84,-4.76,-7.16,10.39
19.476,3.55,-2.71,-7.27,8.53
19.486,2.28,-1.14,-4.53,5.20
19.496,1.22,-0.52,-0.92,1.61
19.506,0.15,-0.60,1.06,1.22
19.516,0.02,-0.63,2.31,2.40
19.526,-0.27,-1.17,3.25,3.46
19.536,-0.50,-1.69,4.68,5.00
19.546,-0.71,-2.40,5.26,5.83
19.557,-0.86,-3.53,5.48,6.58
19.566,-1.20,-4.56,5.78,7.46
19.577,-1.15,-5.71,6.00,8.36
19.587,-1.29,-6.40,6.30,9.07
19.597,-1.37,-6.36,6.58,9.25
19.607,-1.63,-5.20,5.84,7.99
19.617,-2.14,-3.52,2.01,4.58
19.627,-2.37,-1.47,-3.00,4.10
19.637,-2.39,0.35,-4.61,5.20
19.647,-2.70,1.36,-2.87,4.16
19.657,-3.17,1.99,-0.56,3.78
