time,ax,ay,az,atotal
13.061,0.12,-0.10,0.26,0.30
13.071,-0.12,0.06,-0.04,0.14
13.081,-0.10,0.04,-0.20,0.23
13.091,-0.02,0.07,-0.07,0.11
13.101,-0.03,0.06,0.06,0.09
13.111,0.01,0.00,-0.01,0.01
13.121,-0.01,0.01,-0.05,0.05
13.131,-0.01,0.02,-0.02,0.03
13.141,-0.00,0.01,0.03,0.03
13.151,-0.04,-0.00,0.04,0.05
13.161,-0.02,0.01,0.02,0.03
13.171,0.01,0.02,0.01,0.02
13.182,0.02,0.02,0.03,0.05
13.191,0.02,0.00,-0.01,0.02
13.202,0.01,-0.01,-0.01,0.02
13.212,-0.00,0.03,-0.00,0.03
13.222,0.00,0.00,0.03,0.03
13.232,0.00,-0.02,0.01,0.03
13.242,0.02,-0.03,0.01,0.04
13.252,0.02,-0.02,0.03,0.04
13.262,-0.01,-0.01,0.02,0.02
13.272,0.01,0.00,0.01,0.01
13.282,-0.00,-0.00,-0.02,0.02
13.292,0.02,-0.01,-0.02,0.03
13.302,0.02,-0.01,0.01,0.02
13.312,0.01,-0.01,-0.02,0.02
13.323,0.01,-0.01,-0.02,0.03
13.333,0.00,-0.01,-0.02,0.02
13.343,-0.01,0.01,-0.01,0.02
13.353,-0.02,0.03,0.01,0.04
13.363,-0.02,0.01,0.03,0.04
13.373,-0.02,0.02,0.01,0.03
13.383,-0.01,0.02,0.02,0.03
13.393,0.01,0.02,0.04,0.05
13.403,-0.01,0.01,0.03,0.04
13.413,-0.01,-0.00,-0.00,0.01
13.423,-0.02,-0.01,0.00,0.02
13.433,-0.02,0.01,0.01,0.02
13.443,-0.00,-0.00,0.01,0.01
13.453,-0.02,0.02,0.01,0.03
13.464,-0.00,0.02,0.02,0.03
13.473,-0.01,0.01,-0.01,0.01
13.484,0.02,0.01,0.00,0.02
13.494,0.03,-0.01,0.02,0.04
13.504,0.00,-0.02,-0.01,0.03
13.514,0.03,-0.02,-0.00,0.04
13.524,0.01,-0.01,0.00,0.01
13.534,-0.01,0.01,-0.04,0.04
13.544,0.01,-0.00,-0.02,0.02
13.554,0.02,-0.01,0.02,0.03
13.564,0.00,-0.01,0.04,0.04
13.574,0.02,0.01,-0.02,0.03
13.584,0.01,0.01,-0.03,0.04
13.594,-0.00,0.01,0.01,0.01
13.605,-0.02,0.02,0.01,0.02
13.614,-0.00,0.01,0.00,0.01
13.625,0.12,-0.08,0.20,0.24
13.635,-0.07,0.06,-0.00,0.09
13.645,-0.08,0.05,-0.20,0.22
13.655,-0.02,0.01,-0.12,0.12
13.665,-0.02,0.02,0.04,0.05
13.675,0.01,-0.04,0.10,0.11
13.685,-0.01,-0.03,0.09,0.09
13.695,-0.01,0.03,0.03,0.05
13.705,-0.01,0.04,0.03,0.05
13.715,-0.01,0.04,0.03,0.05
13.725,0.01,0.03,-0.02,0.04
13.735,0.00,0.00,-0.04,0.04
13.745,0.00,0.00,-0.02,0.02
13.755,0.01,0.00,0.01,0.02
13.766,-0.01,0.00,0.03,0.03
13.776,0.00,0.00,0.03,0.03
13.786,0.00,-0.00,0.03,0.03
13.796,-0.01,-0.01,0.04,0.04
13.806,-0.01,-0.01,0.02,0.03
13.816,0.01,-0.03,0.01,0.03
13.826,0.03,-0.04,-0.01,0.06
13.836,0.02,-0.03,-0.03,0.05
13.846,0.01,-0.02,-0.05,0.06
13.856,0.01,-0.02,-0.05,0.05
13.866,0.01,-0.01,-0.01,0.02
13.876,-0.01,-0.01,0.00,0.02
13.886,-0.03,0.01,-0.00,0.03
13.896,-0.01,0.01,0.03,0.04
13.907,-0.00,0.00,0.03,0.03
13.917,-0.01,0.02,0.05,0.05
13.927,-0.03,0.04,0.05,0.07
13.937,-0.03,0.02,-0.01,0.03
13.947,-0.03,0.01,-0.08,0.08
13.957,-0.02,0.01,-0.06,0.06
13.967,-0.01,0.00,-0.00,0.01
13.977,-0.02,-0.00,0.04,0.05
13.987,-0.03,0.03,0.06,0.07
13.997,-0.03,0.02,0.03,0.04
14.007,-0.01,0.02,0.04,0.04
14.017,-0.01,0.01,0.03,0.04
14.027,-0.02,0.01,-0.00,0.02
14.038,-0.02,0.01,-0.01,0.02
14.048,-0.00,0.00,0.02,0.02
14.058,0.01,-0.00,0.02,0.02
14.068,0.01,-0.02,0.01,0.02
14.078,0.01,-0.02,0.01,0.02
14.088,-0.00,-0.01,-0.01,0.02
14.098,0.00,-0.02,0.02,0.03
14.108,-0.01,-0.02,-0.01,0.02
14.118,0.00,-0.04,-0.02,0.04
14.128,0.03,-0.02,-0.00,0.04
14.138,0.02,0.00,-0.02,0.03
14.148,0.03,-0.00,-0.03,0.04
14.158,0.01,0.00,-0.03,0.03
14.169,0.02,-0.01,-0.01,0.02
14.178,0.02,-0.01,0.02,0.03
14.189,-0.02,0.01,0.01,0.02
14.199,-0.03,0.01,0.00,0.03
14.209,-0.03,0.02,0.02,0.04
14.219,-0.04,0.02,0.02,0.05
14.229,-0.03,0.02,0.03,0.05
14.239,-0.01,0.01,0.02,0.02
14.249,-0.01,0.00,-0.00,0.01
14.259,-0.02,0.01,-0.00,0.03
14.269,-0.03,0.02,0.02,0.04
14.279,0.00,0.01,0.01,0.01
14.289,-0.00,0.02,0.02,0.02
14.299,-0.01,0.02,0.00,0.02
14.309,-0.01,0.01,0.01,0.02
14.319,-0.01,-0.01,0.04,0.04
14.329,-0.01,-0.02,0.01,0.02
14.339,-0.01,-0.00,0.01,0.01
14.350,-0.01,-0.02,-0.01,0.02
14.360,0.01,-0.03,0.00,0.03
14.370,0.01,-0.01,0.02,0.03
14.380,0.01,-0.01,0.00,0.01
14.390,-0.00,0.02,-0.04,0.05
14.400,0.02,-0.01,-0.01,0.03
14.410,0.03,-0.01,0.01,0.03
14.420,0.02,-0.02,0.01,0.03
14.430,0.03,-0.01,-0.03,0.04
14.440,0.01,0.02,-0.05,0.05
14.450,-0.01,0.00,-0.04,0.04
14.460,-0.03,0.02,0.05,0.06
14.470,-0.01,0.02,0.06,0.06
14.481,-0.03,0.01,0.02,0.04
14.491,-0.03,0.01,-0.03,0.04
14.501,-0.02,-0.01,-0.03,0.04
14.511,0.01,-0.02,0.01,0.03
14.521,0.00,-0.02,0.04,0.04
14.531,-0.01,0.00,0.04,0.04
14.541,-0.03,0.04,0.04,0.06
14.551,-0.02,0.04,0.03,0.06
14.561,0.01,0.03,-0.02,0.03
14.571,0.01,0.02,-0.03,0.03
14.581,-0.01,0.01,-0.02,0.02
14.591,-0.00,-0.01,-0.00,0.01
14.601,-0.00,-0.01,0.00,0.01
14.611,0.01,0.01,0.02,0.02
14.621,-0.00,0.01,0.04,0.04
14.632,-0.01,-0.02,0.02,0.02
14.642,-0.00,-0.00,0.02,0.02
14.652,0.01,-0.01,0.04,0.04
14.662,-0.00,-0.02,0.02,0.02
14.672,0.02,-0.02,-0.02,0.04
14.682,0.03,-0.06,-0.06,0.08
14.692,0.00,-0.02,-0.05,0.05
14.702,-0.00,-0.02,-0.02,0.03
14.712,0.01,0.00,-0.01,0.01
14.722,0.01,0.01,-0.00,0.02
14.732,-0.01,0.01,0.01,0.01
14.742,-0.00,0.01,0.00,0.01
14.752,0.00,-0.00,0.02,0.02
14.762,-0.01,0.02,0.02,0.03
14.773,-0.04,0.01,0.02,0.04
14.783,-0.02,0.05,0.02,0.06
14.793,-0.02,0.04,-0.04,0.06
14.803,-0.02,-0.01,-0.02,0.03
14.813,-0.01,-0.01,0.04,0.04
14.823,-0.01,-0.01,0.06,0.06
14.833,0.02,-0.01,0.01,0.02
14.843,0.00,-0.01,-0.02,0.02
14.853,0.01,0.01,-0.01,0.02
14.863,-0.01,-0.01,0.01,0.02
14.873,-0.03,0.00,0.02,0.04
14.883,-0.01,0.02,0.01,0.02
14.893,0.01,0.04,0.04,0.05
14.903,0.01,0.00,0.03,0.03
14.914,0.02,-0.03,0.03,0.05
14.924,0.00,-0.02,0.02,0.03
14.934,0.01,-0.02,0.01,0.03
14.944,0.02,-0.01,-0.00,0.02
14.954,0.00,-0.01,-0.05,0.05
14.964,0.01,-0.01,-0.06,0.06
14.974,0.02,-0.01,-0.04,0.04
14.984,0.01,-0.00,-0.01,0.02
14.994,0.01,-0.00,-0.02,0.02
15.004,0.01,0.01,-0.01,0.02
15.014,0.00,0.02,0.01,0.03
15.024,0.01,0.01,0.03,0.03
15.034,-0.01,-0.01,0.02,0.02
15.044,-0.01,0.00,0.02,0.02
15.055,-0.02,0.01,0.02,0.03
15.065,-0.03,0.01,0.03,0.04
15.075,-0.04,0.01,0.04,0.06
15.085,-0.04,0.01,0.00,0.04
15.095,-0.01,-0.00,-0.01,0.01
15.105,-0.01,-0.02,-0.02,0.03
15.115,-0.01,-0.01,-0.00,0.02
15.125,-0.01,-0.01,0.02,0.02
15.135,0.00,0.00,-0.01,0.01
15.145,0.00,-0.00,0.00,0.00
15.155,0.01,0.00,0.01,0.02
15.165,-0.01,-0.00,0.01,0.02
15.175,0.01,-0.02,0.02,0.03
15.185,0.02,0.00,-0.00,0.02
15.195,0.00,-0.01,0.00,0.01
15.206,0.02,-0.01,-0.01,0.03
15.216,0.01,-0.02,-0.00,0.02
15.226,0.02,-0.03,0.01,0.04
15.236,0.00,-0.03,-0.02,0.04
15.246,-0.01,0.00,-0.03,0.03
15.256,0.00,-0.02,-0.05,0.05
15.266,-0.00,-0.00,-0.01,0.02
15.276,-0.00,0.00,0.02,0.02
15.286,-0.00,0.02,0.02,0.03
15.296,-0.03,0.03,0.04,0.06
15.306,-0.04,0.04,0.04,0.07
15.316,-0.02,0.03,0.07,0.08
15.327,-0.01,0.01,0.04,0.04
15.337,-0.01,-0.01,-0.01,0.02
15.346,-0.02,-0.02,-0.05,0.06
15.357,-0.01,-0.01,-0.06,0.06
15.367,0.02,-0.03,-0.02,0.04
15.377,-0.00,-0.04,0.02,0.05
15.387,-0.02,-0.03,0.06,0.06
15.397,-0.01,0.01,0.04,0.05
15.407,-0.00,0.01,0.00,0.01
15.417,0.01,0.04,-0.01,0.04
15.427,-0.02,0.03,0.00,0.03
15.437,-0.00,0.03,0.00,0.03
15.447,0.02,0.02,0.01,0.03
15.457,0.00,0.01,0.01,0.02
15.467,0.00,0.01,0.02,0.02
15.478,-0.01,-0.01,0.02,0.02
15.488,-0.00,-0.04,0.02,0.05
15.498,-0.01,-0.03,0.02,0.03
15.508,-0.00,0.01,0.03,0.03
15.518,0.01,-0.02,0.03,0.04
15.528,0.01,-0.02,0.00,0.03
15.538,0.01,-0.02,-0.04,0.05
15.548,0.02,-0.01,-0.05,0.06
15.558,0.02,-0.01,-0.04,0.05
15.568,0.01,0.00,-0.03,0.03
15.578,-0.00,0.01,-0.01,0.01
15.588,0.01,0.01,0.00,0.01
15.598,-0.00,0.02,0.01,0.02
15.608,0.01,0.03,0.05,0.06
15.619,0.01,0.02,0.05,0.06
15.629,-0.04,0.02,0.03,0.05
15.639,-0.04,0.03,-0.01,0.05
15.649,-0.01,0.02,-0.06,0.06
15.659,-0.02,0.01,-0.01,0.02
15.669,-0.04,0.00,0.06,0.07
15.679,-0.01,0.01,0.04,0.04
15.689,-0.01,0.01,0.02,0.02
15.699,-0.01,0.01,0.03,0.03
15.709,0.02,-0.00,0.02,0.03
15.719,0.01,-0.00,0.01,0.01
15.729,-0.01,-0.01,-0.02,0.02
15.739,0.00,-0.00,-0.05,0.05
15.749,0.01,0.00,-0.01,0.01
15.759,0.02,0.01,0.04,0.04
15.769,0.00,-0.01,0.03,0.03
15.780,0.00,-0.01,0.00,0.01
15.790,0.00,-0.02,0.01,0.02
15.800,-0.00,-0.02,0.02,0.03
15.810,-0.00,-0.02,-0.01,0.02
15.820,0.01,-0.02,-0.02,0.03
15.830,0.02,-0.01,-0.01,0.03
15.840,-0.00,0.00,0.01,0.01
15.850,0.01,0.02,-0.02,0.03
15.860,0.02,0.03,-0.00,0.03
15.870,-0.00,0.03,0.01,0.03
15.880,-0.00,0.01,0.01,0.01
15.890,0.02,0.01,0.00,0.02
15.900,0.01,-0.00,0.01,0.01
15.910,-0.01,-0.01,0.00,0.02
15.921,-0.02,0.00,0.01,0.02
15.930,-0.02,0.01,-0.01,0.02
15.941,-0.03,0.02,0.01,0.03
15.951,0.01,0.03,0.02,0.04
15.961,0.01,0.01,0.02,0.03
15.971,-0.02,0.01,0.00,0.02
15.981,-0.00,0.00,-0.02,0.02
15.991,-0.01,0.01,0.01,0.02
16.001,-0.00,0.01,0.02,0.02
16.011,-0.00,-0.01,0.00,0.01
16.021,-0.00,-0.03,-0.01,0.03
16.031,0.01,-0.00,0.00,0.01
16.041,-0.00,0.00,0.02,0.02
16.051,0.01,0.01,-0.02,0.03
16.062,-0.00,-0.00,-0.03,0.03
16.072,0.01,-0.01,-0.01,0.01
16.082,-0.01,-0.01,0.01,0.01
16.092,-0.02,0.00,0.02,0.03
16.102,-0.01,0.02,0.02,0.03
16.112,-0.01,0.02,0.02,0.03
16.122,0.01,0.00,0.02,0.02
16.132,0.02,-0.01,0.01,0.02
16.142,-0.01,0.01,-0.01,0.01
16.152,0.02,-0.01,-0.04,0.05
16.162,0.01,-0.01,0.01,0.02
16.172,0.01,0.00,0.02,0.03
16.182,-0.01,0.01,-0.01,0.02
16.192,-0.03,0.01,-0.01,0.04
16.203,-0.01,0.02,0.03,0.04
16.212,-0.01,0.01,0.05,0.05
16.223,-0.01,0.01,0.03,0.04
16.233,-0.02,-0.00,-0.03,0.04
16.243,0.00,-0.00,-0.05,0.05
16.253,0.02,-0.00,0.02,0.03
16.263,-0.02,-0.02,0.05,0.06
16.273,-0.00,-0.04,0.04,0.06
16.283,-0.01,-0.02,0.02,0.03
16.293,0.02,0.01,-0.01,0.02
16.303,0.02,0.02,-0.04,0.05
16.313,-0.01,0.02,-0.05,0.06
16.323,-0.00,0.04,-0.02,0.05
16.333,-0.01,0.02,0.02,0.03
16.344,-0.01,0.04,0.05,0.06
16.354,-0.01,0.02,0.06,0.07
16.364,-0.00,0.01,0.06,0.06
16.374,-0.02,-0.02,0.04,0.05
16.384,-0.02,-0.02,0.01,0.03
16.394,-0.02,-0.03,0.02,0.03
16.404,-0.01,-0.02,-0.01,0.03
16.414,0.01,-0.01,-0.01,0.02
16.424,0.02,-0.03,-0.02,0.04
16.434,-0.00,-0.02,-0.04,0.04
16.444,0.02,-0.01,-0.04,0.04
16.454,0.00,-0.02,-0.03,0.04
16.464,0.01,0.00,-0.04,0.04
16.474,-0.01,-0.01,-0.01,0.02
16.484,0.00,-0.01,-0.01,0.01
16.494,0.00,0.03,-0.00,0.03
16.505,-0.02,0.03,0.03,0.04
16.515,-0.05,0.03,0.06,0.08
16.525,-0.03,0.03,0.02,0.04
16.535,-0.00,-0.00,-0.06,0.06
16.545,-0.01,-0.02,-0.03,0.03
16.555,-0.01,-0.01,0.02,0.03
16.565,-0.01,0.01,0.03,0.03
16.575,-0.02,0.03,0.02,0.04
16.585,-0.01,0.04,0.02,0.05
16.595,-0.01,0.01,0.04,0.04
16.605,-0.03,0.00,0.04,0.05
16.615,-0.02,0.01,0.01,0.03
16.625,0.01,0.00,0.00,0.02
16.635,-0.01,0.01,0.03,0.03
16.646,-0.01,-0.01,0.00,0.01
16.656,0.02,-0.03,-0.01,0.04
16.666,0.01,-0.03,-0.00,0.03
16.676,0.02,-0.02,0.00,0.02
16.686,-0.02,-0.01,0.01,0.02
16.696,-0.02,0.01,0.00,0.02
16.706,0.01,0.02,-0.01,0.02
16.716,0.03,-0.01,0.01,0.04
16.726,0.01,-0.02,-0.02,0.03
16.736,0.02,-0.01,-0.03,0.04
16.746,0.01,-0.00,-0.01,0.01
16.756,0.00,-0.00,0.00,0.00
16.766,-0.01,-0.00,0.01,0.02
16.776,-0.01,0.00,0.02,0.02
16.787,-0.01,0.01,0.00,0.01
16.796,-0.00,0.01,-0.01,0.01
16.807,-0.01,0.01,0.01,0.02
16.817,-0.02,0.01,0.02,0.03
16.827,-0.03,0.02,0.02,0.04
16.837,-0.03,0.02,0.01,0.04
16.847,-0.01,0.01,-0.00,0.01
16.857,0.01,0.00,0.03,0.03
16.867,-0.00,0.01,0.02,0.02
16.877,0.01,0.01,0.01,0.01
16.887,0.02,-0.00,-0.01,0.02
16.897,0.01,0.01,-0.01,0.02
16.907,-0.01,0.00,-0.03,0.03
16.917,-0.01,-0.02,-0.01,0.03
16.927,-0.02,-0.02,0.02,0.03
16.938,-0.02,0.00,0.04,0.04
16.948,-0.01,-0.01,0.01,0.02
16.958,0.01,-0.00,-0.01,0.02
16.968,0.00,-0.00,0.01,0.01
16.978,0.02,-0.00,0.02,0.03
16.988,0.01,0.00,0.00,0.01
16.999,-0.00,0.00,-0.03,0.03
17.008,-0.01,0.01,-0.01,0.02
17.018,-0.02,0.01,-0.02,0.03
17.028,-0.00,0.01,0.03,0.03
17.038,0.01,0.00,0.03,0.03
17.048,0.01,0.01,0.01,0.01
17.058,0.00,-0.01,-0.01,0.01
17.069,-0.01,-0.02,-0.02,0.03
17.079,0.00,-0.01,-0.03,0.03
17.089,-0.00,-0.01,-0.01,0.02
17.099,-0.02,-0.01,0.02,0.02
17.109,-0.01,0.02,0.04,0.04
17.119,-0.03,0.02,0.02,0.04
17.129,-0.02,-0.00,-0.05,0.05
17.139,0.01,-0.00,-0.05,0.05
17.149,0.02,-0.02,0.01,0.03
17.159,-0.00,-0.04,0.06,0.07
17.169,0.01,-0.03,0.06,0.06
17.179,0.02,-0.02,0.02,0.03
17.189,-0.00,0.02,-0.02,0.03
17.199,-0.00,0.03,-0.02,0.04
17.210,-0.00,0.03,-0.01,0.04
17.219,-0.01,0.04,0.01,0.04
17.230,-0.02,0.06,0.03,0.07
17.240,-0.02,0.05,0.06,0.08
17.250,0.01,0.02,0.05,0.06
17.260,-0.01,-0.02,0.03,0.03
17.270,0.01,-0.04,-0.01,0.04
17.280,0.02,-0.05,-0.03,0.06
17.290,0.00,-0.03,-0.01,0.04
17.300,0.02,-0.02,0.00,0.03
17.310,0.03,-0.02,-0.01,0.03
17.320,0.02,-0.01,-0.02,0.02
17.331,0.02,-0.01,-0.04,0.04
17.340,0.01,-0.01,-0.02,0.02
17.350,0.01,-0.02,-0.01,0.02
17.361,-0.00,-0.00,-0.01,0.01
17.371,-0.01,-0.01,-0.02,0.02
17.381,-0.01,-0.01,0.00,0.01
17.391,-0.02,0.01,0.03,0.04
17.401,-0.04,0.03,0.04,0.06
17.411,-0.03,0.05,0.05,0.08
17.421,-0.01,0.03,-0.01,0.03
17.431,0.01,0.00,-0.05,0.05
17.441,-0.02,-0.01,-0.03,0.03
17.451,-0.00,-0.01,0.02,0.03
17.461,-0.00,-0.02,-0.01,0.02
17.471,0.00,-0.02,-0.02,0.03
17.481,-0.01,0.01,-0.01,0.02
17.491,-0.01,0.02,0.01,0.03
17.501,-0.02,0.03,0.06,0.07
17.512,-0.04,0.02,0.06,0.08
17.522,-0.01,0.02,0.02,0.03
17.532,-0.00,0.01,0.01,0.02
17.542,0.00,-0.02,0.00,0.02
17.552,-0.00,-0.03,0.02,0.04
17.562,0.02,-0.05,-0.00,0.05
17.572,-0.01,-0.02,-0.02,0.03
17.582,-0.01,-0.02,-0.02,0.03
17.592,0.00,-0.02,-0.01,0.02
17.602,-0.01,-0.01,0.01,0.02
17.612,0.01,-0.01,-0.02,0.03
17.622,0.02,-0.00,-0.03,0.04
17.633,0.02,-0.02,-0.03,0.04
17.642,0.01,0.00,-0.03,0.03
17.653,0.00,0.01,-0.00,0.01
17.663,-0.00,0.01,0.02,0.02
17.673,-0.01,0.02,0.01,0.02
17.683,-0.01,0.02,0.01,0.02
17.693,-0.03,0.02,0.01,0.04
17.703,-0.02,0.02,0.02,0.04
17.713,-0.02,0.01,0.05,0.05
17.723,-0.01,0.03,0.03,0.05
17.733,-0.02,0.02,0.02,0.04
17.743,-0.02,0.01,0.01,0.03
17.753,-0.02,0.00,0.00,0.02
17.763,-0.01,0.01,0.00,0.01
17.773,0.00,-0.03,-0.04,0.05
17.783,0.02,-0.02,-0.02,0.03
17.794,0.02,0.00,0.00,0.02
17.804,-0.00,0.00,-0.01,0.01
17.814,0.02,-0.00,0.02,0.02
17.824,0.02,-0.02,0.02,0.04
17.834,0.01,-0.03,0.01,0.03
17.844,-0.00,-0.02,0.00,0.02
17.854,0.01,0.01,-0.02,0.03
17.864,0.02,-0.01,-0.02,0.03
17.874,0.01,-0.01,-0.01,0.01
17.884,0.03,0.00,-0.04,0.04
17.894,0.01,-0.00,-0.02,0.02
17.904,0.00,-0.01,-0.03,0.03
17.914,-0.01,-0.00,-0.01,0.01
17.924,0.01,-0.01,0.03,0.04
17.935,0.00,-0.02,0.00,0.02
17.945,-0.01,-0.03,0.01,0.03
17.955,-0.01,0.00,-0.01,0.02
17.965,-0.02,0.02,-0.01,0.03
17.975,-0.01,0.02,0.01,0.02
17.985,-0.02,0.04,0.07,0.08
17.995,0.08,-0.07,0.32,0.34
18.005,-0.13,0.09,-0.05,0.17
18.015,-0.07,0.03,-0.26,0.27
18.025,-0.01,0.03,-0.12,0.12
18.035,-0.01,-0.01,0.10,0.10
18.045,0.00,-0.06,0.12,0.13
18.056,0.00,-0.01,0.05,0.05
18.065,-0.00,0.03,-0.02,0.04
18.076,-0.03,0.03,-0.04,0.05
18.086,-0.02,0.02,-0.01,0.03
18.096,0.02,0.00,-0.01,0.02
18.106,-0.00,0.01,-0.01,0.01
18.116,0.00,0.03,-0.00,0.03
18.126,0.01,0.02,0.03,0.04
18.136,0.00,0.01,0.03,0.03
18.146,-0.02,-0.01,0.03,0.04
18.156,-0.02,-0.03,0.02,0.04
18.166,-0.02,0.01,0.03,0.04
18.176,-0.01,-0.01,0.03,0.03
18.186,0.01,-0.02,0.00,0.02
18.196,0.01,-0.03,-0.03,0.05
18.207,0.01,-0.02,-0.02,0.03
18.217,-0.01,-0.02,-0.02,0.03
18.226,0.01,0.01,-0.02,0.02
18.237,-0.00,-0.00,-0.00,0.00
18.247,-0.02,0.01,0.01,0.03
18.257,-0.00,0.00,0.02,0.02
18.267,-0.01,0.01,0.01,0.02
18.277,-0.00,0.02,0.01,0.03
18.287,0.00,0.02,0.03,0.04
18.297,-0.02,0.03,0.01,0.04
18.307,-0.00,0.02,-0.04,0.05
18.317,-0.02,0.03,-0.05,0.06
18.327,0.00,-0.02,-0.01,0.02
18.337,0.03,-0.01,0.07,0.07
18.347,0.01,-0.00,0.03,0.03
18.357,-0.01,0.00,-0.00,0.01
18.368,-0.01,0.02,0.01,0.03
18.378,0.00,0.01,0.02,0.03
18.388,-0.02,-0.01,0.01,0.02
18.398,-0.02,-0.00,-0.00,0.02
18.408,-0.00,0.02,0.03,0.03
18.418,0.01,0.02,0.04,0.05
18.428,0.02,-0.03,0.04,0.05
18.438,0.00,-0.02,0.04,0.04
18.448,-0.02,-0.03,0.02,0.04
18.458,0.00,-0.01,0.01,0.01
18.468,-0.00,-0.01,0.01,0.02
18.478,-0.01,-0.00,-0.04,0.04
18.488,0.00,-0.01,-0.04,0.05
18.499,0.03,-0.00,-0.02,0.04
18.509,-0.00,-0.02,-0.01,0.02
18.519,0.01,-0.03,-0.03,0.04
18.529,-0.01,-0.00,-0.02,0.02
18.539,-0.03,0.02,0.01,0.04
18.549,-0.01,0.02,0.02,0.03
18.559,-0.02,0.03,0.05,0.06
18.569,-0.01,0.02,-0.00,0.02
18.579,-0.02,0.01,-0.01,0.02
18.589,-0.00,0.00,0.01,0.01
18.599,-0.01,0.00,0.00,0.01
18.609,-0.02,0.01,-0.02,0.03
18.619,-0.01,0.01,-0.01,0.01
18.629,-0.01,0.00,0.01,0.02
18.639,-0.01,0.00,0.01,0.02
18.649,-0.01,0.00,0.02,0.03
18.660,-0.01,-0.01,0.02,0.02
18.670,0.01,0.00,0.03,0.03
18.680,0.02,-0.02,0.02,0.04
18.690,0.00,-0.01,-0.00,0.01
18.700,-0.00,-0.01,0.01,0.01
18.710,-0.00,-0.03,-0.01,0.03
18.720,0.02,-0.02,-0.01,0.03
18.730,0.01,-0.03,-0.02,0.03
18.740,-0.01,-0.01,-0.01,0.02
18.750,0.01,-0.01,0.01,0.01
18.760,0.02,-0.00,0.01,0.02
18.770,0.01,-0.01,0.01,0.02
18.780,-0.01,0.00,-0.02,0.03
18.791,-0.01,0.01,-0.03,0.04
18.801,-0.00,0.03,0.01,0.03
18.811,-0.02,0.02,0.04,0.04
18.821,-0.00,0.02,0.02,0.02
18.831,-0.02,0.00,-0.04,0.05
18.841,-0.02,-0.01,-0.03,0.04
18.851,0.01,-0.01,0.02,0.02
18.861,0.02,0.00,0.04,0.04
18.871,-0.01,-0.02,0.06,0.06
18.881,-0.01,-0.03,0.03,0.05
18.891,0.00,-0.00,0.03,0.03
18.901,0.01,0.01,-0.01,0.02
18.911,-0.00,0.03,-0.05,0.06
18.922,-0.00,0.02,-0.03,0.04
18.931,-0.01,0.02,0.01,0.02
18.942,-0.01,0.03,0.03,0.04
18.952,-0.02,0.04,0.08,0.10
18.962,-0.01,0.01,0.06,0.06
18.972,-0.01,-0.02,0.04,0.05
18.982,0.02,-0.04,0.01,0.05
18.992,0.01,-0.04,0.01,0.04
19.002,0.01,-0.06,-0.04,0.07
19.012,0.01,-0.04,-0.02,0.04
19.022,0.02,-0.02,-0.02,0.04
19.032,0.02,0.01,-0.03,0.04
19.042,-0.00,-0.00,0.00,0.00
19.052,0.01,-0.01,-0.00,0.01
19.062,-0.00,-0.00,-0.01,0.01
19.072,0.00,0.02,-0.02,0.03
19.083,0.00,0.02,0.00,0.02
19.093,-0.02,0.02,0.02,0.04
19.103,-0.01,0.00,0.03,0.03
19.113,-0.01,0.01,0.03,0.03
19.123,-0.00,0.01,0.02,0.02
19.133,-0.00,0.00,-0.06,0.06
19.143,-0.00,0.00,-0.08,0.08
19.153,-0.01,0.00,-0.02,0.02
19.163,-0.01,-0.02,0.04,0.04
19.173,-0.03,0.02,0.07,0.08
19.183,-0.03,0.01,0.03,0.05
19.193,-0.02,0.03,0.03,0.04
19.203,0.00,0.04,0.05,0.06
19.213,-0.01,0.01,0.05,0.05
19.224,0.01,-0.02,0.01,0.02
19.234,0.01,-0.02,0.00,0.02
19.244,0.01,-0.00,-0.02,0.02
19.254,-0.00,-0.01,-0.00,0.01
19.264,-0.01,-0.02,0.02,0.03
19.274,-0.02,-0.02,0.01,0.02
19.284,0.01,-0.01,-0.00,0.01
19.294,-0.00,0.01,0.00,0.01
19.304,-0.02,0.00,-0.02,0.03
19.314,0.02,-0.00,-0.03,0.04
19.324,0.01,-0.01,-0.01,0.02
19.334,0.02,-0.00,-0.02,0.03
19.344,0.02,0.01,-0.03,0.03
19.354,-0.00,0.01,0.00,0.01
19.364,0.01,0.01,0.03,0.03
19.375,0.00,0.01,0.02,0.02
19.385,-0.01,0.01,0.03,0.03
19.395,-0.02,0.02,0.00,0.03
19.405,-0.00,0.01,0.01,0.02
19.415,-0.02,0.01,-0.00,0.02
19.425,-0.02,-0.00,0.00,0.02
19.435,-0.02,0.02,0.01,0.03
19.445,-0.00,0.01,0.00,0.01
19.455,-0.00,-0.00,0.01,0.01
19.465,-0.00,-0.01,0.01,0.01
19.475,-0.01,-0.02,-0.00,0.02
19.485,0.01,-0.01,-0.01,0.02
19.495,0.00,0.00,0.01,0.01
19.506,0.00,0.00,0.02,0.02
19.516,0.01,-0.01,0.00,0.01
19.526,0.02,-0.01,-0.00,0.02
19.536,0.01,0.01,0.02,0.02
19.546,0.02,-0.01,-0.02,0.03
19.556,0.01,-0.01,-0.01,0.02
19.566,-0.01,-0.00,0.01,0.01
19.576,-0.01,-0.00,-0.00,0.01
19.586,0.00,0.01,-0.00,0.01
19.596,0.01,-0.00,0.02,0.02
19.606,0.00,0.00,0.03,0.03
