time,ax,ay,az,atotal
13.071,0.14,0.15,-0.18,0.27
13.081,0.08,0.15,-0.17,0.24
13.091,0.01,0.10,-0.12,0.16
13.101,-0.05,0.07,-0.09,0.12
13.111,-0.06,0.04,-0.06,0.10
13.121,-0.08,0.03,-0.03,0.09
13.131,-0.06,0.03,-0.01,0.06
13.142,-0.05,0.03,0.01,0.06
13.152,-0.06,0.03,0.04,0.08
13.162,-0.04,0.02,0.07,0.08
13.172,-0.02,0.03,0.08,0.08
13.182,0.01,0.04,0.08,0.09
13.192,-0.05,0.03,0.10,0.11
13.202,-0.08,0.06,0.09,0.14
13.212,-0.07,0.06,0.08,0.12
13.222,-0.08,0.07,0.08,0.13
13.232,-0.04,0.06,0.04,0.08
13.242,0.01,0.05,0.04,0.07
13.252,0.02,0.03,0.05,0.06
13.263,0.01,0.02,0.02,0.03
13.272,0.02,0.03,0.01,0.04
13.283,0.02,0.04,-0.03,0.06
13.293,0.00,0.03,-0.03,0.04
13.303,-0.08,0.02,-0.04,0.09
13.313,-0.11,-0.01,-0.07,0.13
13.323,-0.16,-0.03,-0.08,0.18
13.333,-0.19,-0.04,-0.11,0.22
13.343,-0.18,-0.04,-0.12,0.22
13.353,-0.17,-0.02,-0.14,0.22
13.363,-0.14,0.03,-0.16,0.21
13.373,-0.06,0.06,-0.15,0.17
13.383,0.01,0.06,-0.12,0.14
13.393,0.04,0.04,-0.08,0.10
13.403,0.05,0.01,-0.06,0.08
13.414,0.05,-0.04,-0.04,0.08
13.424,0.02,-0.04,-0.03,0.05
13.434,-0.03,0.00,-0.00,0.03
13.444,-0.06,0.07,0.02,0.09
13.454,-0.11,0.09,0.04,0.15
13.464,-0.14,0.07,0.06,0.17
13.474,-0.18,0.06,0.07,0.20
13.484,-0.14,0.04,0.09,0.17
13.494,-0.11,0.05,0.07,0.14
13.504,-0.06,0.06,0.05,0.09
13.514,0.01,0.10,0.06,0.12
13.524,0.11,0.14,0.08,0.20
13.534,0.19,0.11,0.09,0.23
13.544,0.20,0.07,0.10,0.23
13.554,0.11,0.04,0.10,0.15
13.565,0.02,0.04,0.08,0.09
13.575,-0.03,0.03,0.06,0.08
13.585,-0.09,0.05,0.02,0.11
13.595,-0.12,0.05,-0.00,0.13
13.605,-0.11,0.07,-0.02,0.13
13.615,-0.04,0.09,-0.06,0.11
13.625,0.01,0.10,-0.08,0.13
13.635,0.01,0.07,-0.07,0.10
13.645,-0.01,0.02,-0.04,0.04
13.655,-0.00,0.02,-0.08,0.08
13.665,0.02,0.03,-0.08,0.09
13.675,0.01,0.07,-0.09,0.12
13.685,0.01,0.11,-0.09,0.14
13.696,0.02,0.10,-0.06,0.12
13.706,0.02,0.06,-0.01,0.06
13.716,0.02,0.00,0.01,0.03
13.726,0.03,-0.05,0.02,0.06
13.736,0.00,-0.01,-0.01,0.02
13.746,-0.05,0.06,-0.02,0.08
13.756,-0.07,0.11,-0.02,0.13
13.766,-0.01,0.11,-0.01,0.11
13.776,0.03,0.10,-0.00,0.10
13.786,0.04,0.06,-0.02,0.08
13.796,0.04,0.07,-0.02,0.09
13.806,0.01,0.05,-0.04,0.06
13.816,-0.04,0.07,-0.04,0.09
13.827,-0.04,0.08,-0.03,0.09
13.836,-0.08,0.06,-0.02,0.10
13.847,-0.10,0.05,0.01,0.11
13.857,-0.05,-0.00,0.04,0.07
13.867,-0.06,-0.05,0.07,0.10
13.877,-0.07,-0.06,0.08,0.12
13.887,-0.12,-0.04,0.07,0.14
13.897,-0.15,-0.02,0.02,0.15
13.907,-0.17,-0.01,0.01,0.17
13.917,-0.16,-0.02,-0.02,0.17
13.927,-0.16,-0.01,-0.04,0.17
13.937,-0.16,0.03,-0.06,0.18
13.947,-0.12,0.06,-0.09,0.16
13.957,-0.03,0.10,-0.11,0.15
13.967,0.09,0.12,-0.11,0.18
13.978,0.17,0.11,-0.08,0.22
13.988,0.21,0.09,-0.06,0.23
13.998,0.18,0.05,-0.04,0.20
14.008,0.14,0.01,-0.04,0.15
14.018,0.07,-0.01,-0.05,0.08
14.028,-0.08,-0.04,-0.01,0.09
14.038,-0.23,-0.03,0.02,0.24
14.048,-0.34,-0.03,0.04,0.34
14.058,-0.36,-0.00,0.07,0.37
14.068,-0.29,0.01,0.08,0.30
14.078,-0.19,0.03,0.10,0.21
14.088,-0.08,0.08,0.10,0.15
14.098,0.04,0.11,0.12,0.16
14.108,0.10,0.12,0.14,0.21
14.118,0.12,0.12,0.13,0.22
14.128,0.15,0.09,0.14,0.23
14.138,0.12,0.05,0.18,0.22
14.149,0.03,0.02,0.20,0.20
14.159,-0.02,0.01,0.19,0.19
14.169,-0.06,0.03,0.16,0.17
14.179,-0.08,0.05,0.13,0.17
14.189,-0.08,0.11,0.11,0.17
14.199,-0.09,0.11,0.09,0.17
14.209,-0.06,0.06,0.07,0.11
14.219,-0.07,0.02,0.05,0.08
14.229,-0.08,-0.00,0.02,0.08
14.239,-0.05,0.01,-0.05,0.07
14.249,-0.07,0.01,-0.11,0.13
14.259,-0.07,-0.00,-0.15,0.17
14.269,-0.03,0.02,-0.20,0.21
14.280,-0.01,0.06,-0.20,0.21
14.290,-0.04,0.07,-0.18,0.19
14.300,-0.03,0.03,-0.13,0.14
14.310,-0.04,0.02,-0.09,0.10
14.320,-0.04,0.01,-0.07,0.08
14.330,-0.05,0.02,-0.05,0.07
14.340,-0.04,0.05,-0.01,0.06
14.350,-0.03,0.07,-0.03,0.08
14.360,-0.04,0.08,-0.02,0.09
14.370,-0.02,0.05,-0.03,0.06
14.380,-0.01,0.04,-0.05,0.06
14.390,-0.03,-0.01,-0.04,0.05
14.400,-0.06,-0.04,-0.04,0.08
14.410,-0.09,-0.04,-0.03,0.10
14.421,-0.10,-0.00,-0.03,0.10
14.431,-0.09,0.04,-0.01,0.10
14.441,-0.05,0.09,0.00,0.11
14.451,-0.02,0.12,0.02,0.12
14.461,0.00,0.11,0.03,0.11
14.471,-0.01,0.05,0.02,0.06
14.481,-0.03,0.06,0.04,0.08
14.491,0.03,0.04,0.02,0.06
14.501,0.03,0.04,0.02,0.05
14.511,0.02,0.04,-0.00,0.05
14.521,0.02,0.03,-0.00,0.04
14.531,0.04,0.04,0.00,0.06
14.541,0.00,0.06,-0.01,0.06
14.551,-0.02,0.06,-0.03,0.07
14.562,-0.07,0.07,-0.06,0.11
14.572,-0.07,0.07,-0.09,0.13
14.582,-0.07,0.08,-0.09,0.14
14.592,-0.05,0.09,-0.07,0.13
14.602,-0.01,0.07,-0.05,0.08
14.612,0.01,0.05,-0.04,0.07
14.622,0.02,0.03,0.00,0.03
14.632,0.03,0.03,0.03,0.05
14.642,0.03,0.01,0.03,0.04
14.652,0.03,0.04,0.01,0.05
14.662,-0.00,0.08,0.03,0.08
14.672,-0.06,0.09,0.04,0.12
14.682,-0.04,0.08,0.06,0.11
14.692,-0.04,0.08,0.05,0.10
14.703,-0.05,0.05,0.04,0.08
14.712,-0.04,0.04,0.03,0.07
14.723,-0.05,0.00,0.02,0.05
14.733,-0.06,0.01,-0.02,0.07
14.743,-0.05,0.04,-0.04,0.07
14.753,-0.00,0.08,-0.06,0.10
14.763,0.01,0.08,-0.07,0.11
14.773,0.02,0.07,-0.07,0.10
14.783,0.02,0.05,-0.05,0.07
14.793,-0.03,-0.00,-0.04,0.05
14.803,-0.03,-0.04,-0.03,0.06
14.813,-0.07,-0.04,-0.05,0.10
14.823,-0.09,-0.00,-0.06,0.11
14.833,-0.08,0.04,-0.05,0.10
14.843,-0.03,0.07,-0.08,0.11
14.854,0.02,0.11,-0.08,0.14
14.864,0.04,0.12,-0.05,0.14
14.874,0.06,0.12,-0.04,0.14
14.884,0.07,0.10,-0.03,0.12
14.894,0.07,0.06,-0.02,0.10
14.904,0.05,0.05,-0.02,0.07
14.914,0.02,0.04,-0.02,0.05
14.924,0.01,0.02,-0.03,0.04
14.934,0.02,0.04,-0.02,0.05
14.944,-0.01,0.09,-0.02,0.09
14.954,-0.03,0.12,-0.03,0.13
14.964,-0.05,0.09,-0.03,0.11
14.974,-0.03,0.08,-0.01,0.08
14.984,-0.00,0.04,-0.00,0.04
14.994,0.05,0.03,-0.03,0.06
15.005,0.03,0.02,-0.04,0.06
15.015,-0.01,0.01,-0.04,0.04
15.025,-0.06,-0.01,-0.05,0.08
15.035,-0.09,-0.02,-0.02,0.10
15.045,-0.15,-0.03,-0.04,0.16
15.055,-0.19,0.01,-0.05,0.20
15.065,-0.19,0.07,-0.06,0.21
15.075,-0.16,0.09,-0.04,0.19
15.085,-0.08,0.11,-0.02,0.14
15.095,-0.01,0.12,0.02,0.12
15.105,0.03,0.07,0.02,0.08
15.115,0.07,0.06,0.02,0.09
15.125,0.05,0.02,0.02,0.05
15.135,0.03,-0.02,-0.02,0.04
15.146,-0.01,-0.04,-0.02,0.05
15.156,-0.03,-0.01,-0.04,0.05
15.166,-0.08,0.01,-0.05,0.09
15.176,-0.13,0.03,-0.04,0.13
15.186,-0.15,0.05,0.01,0.16
15.196,-0.14,0.04,0.04,0.15
15.206,-0.07,0.01,0.06,0.09
15.216,0.00,0.02,0.05,0.05
15.226,0.03,0.02,0.03,0.05
15.236,0.02,0.08,-0.00,0.08
15.246,0.04,0.11,-0.03,0.12
15.256,0.01,0.12,-0.03,0.13
15.266,-0.01,0.11,-0.02,0.11
15.276,0.02,0.08,0.01,0.09
15.287,-0.00,0.05,0.06,0.08
15.297,-0.07,0.05,0.06,0.11
15.307,-0.09,0.05,0.05,0.12
15.317,-0.09,0.05,0.07,0.12
15.327,-0.06,0.02,0.05,0.08
15.337,-0.08,-0.01,0.02,0.08
15.347,-0.07,-0.06,-0.00,0.10
15.357,-0.07,-0.06,-0.03,0.10
15.367,-0.07,-0.06,-0.04,0.11
15.377,-0.09,-0.02,-0.09,0.13
15.387,-0.11,-0.00,-0.07,0.13
15.397,-0.13,0.04,-0.06,0.15
15.407,-0.09,0.08,-0.03,0.12
15.417,-0.05,0.08,-0.01,0.10
15.428,-0.00,0.09,0.02,0.09
15.438,0.04,0.10,0.02,0.11
15.448,0.08,0.10,0.02,0.13
15.458,0.07,0.09,0.02,0.11
15.468,0.09,0.10,0.04,0.15
15.478,0.13,0.12,0.03,0.18
15.488,0.14,0.11,0.03,0.18
15.498,0.11,0.09,0.05,0.15
15.508,0.08,0.08,0.05,0.12
15.518,0.05,0.05,0.03,0.08
15.528,0.03,0.06,0.04,0.07
15.539,0.00,0.06,0.02,0.06
15.548,-0.03,0.05,0.00,0.06
15.559,-0.03,0.04,0.01,0.06
15.568,-0.05,0.07,0.01,0.08
15.579,-0.02,0.07,-0.03,0.08
15.589,0.03,0.09,-0.02,0.10
15.599,0.07,0.10,-0.01,0.12
15.609,0.09,0.12,0.02,0.15
15.619,0.09,0.09,0.04,0.14
15.629,0.08,0.04,0.09,0.12
15.639,0.00,-0.02,0.09,0.09
15.649,-0.08,-0.05,0.08,0.12
15.659,-0.16,-0.02,0.06,0.18
15.669,-0.21,0.02,0.02,0.21
15.679,-0.19,0.03,0.00,0.19
15.689,-0.14,0.05,-0.03,0.15
15.699,-0.10,0.08,-0.06,0.14
15.709,-0.04,0.12,-0.06,0.14
15.720,-0.01,0.12,-0.03,0.13
15.730,-0.00,0.09,-0.00,0.09
15.740,-0.01,0.04,0.04,0.06
15.750,0.01,-0.01,0.04,0.04
15.760,0.00,-0.02,0.03,0.04
15.770,0.00,0.02,-0.00,0.02
15.780,-0.01,0.02,-0.06,0.06
15.790,-0.04,0.01,-0.06,0.07
15.800,-0.08,-0.04,-0.04,0.10
15.810,-0.10,-0.04,-0.05,0.12
15.820,-0.13,0.00,-0.09,0.15
15.830,-0.13,0.05,-0.09,0.16
15.840,-0.09,0.08,-0.12,0.17
15.850,-0.03,0.08,-0.10,0.13
15.860,0.01,0.07,-0.09,0.12
15.871,0.02,0.06,-0.09,0.11
15.881,-0.04,0.05,-0.07,0.10
15.891,-0.09,0.07,-0.05,0.12
15.901,-0.08,0.05,-0.01,0.09
15.911,-0.05,0.02,0.03,0.06
15.921,-0.01,0.02,0.05,0.06
15.931,-0.01,0.03,0.10,0.11
15.941,0.01,0.05,0.11,0.12
15.951,-0.05,0.06,0.11,0.14
15.961,-0.11,0.05,0.10,0.16
15.971,-0.13,0.05,0.08,0.16
15.981,-0.12,0.05,0.05,0.14
15.991,-0.12,0.03,0.03,0.13
16.002,-0.14,0.03,0.00,0.14
16.012,-0.13,0.02,-0.01,0.13
16.022,-0.07,0.01,-0.05,0.08
16.032,0.02,0.04,-0.09,0.10
16.042,0.11,0.05,-0.10,0.16
16.052,0.18,0.07,-0.10,0.22
16.062,0.22,0.10,-0.10,0.26
16.072,0.20,0.07,-0.10,0.24
16.082,0.19,0.02,-0.10,0.21
16.092,0.13,-0.02,-0.10,0.16
16.102,0.03,0.00,-0.09,0.10
16.112,-0.04,0.03,-0.10,0.11
16.122,-0.09,0.05,-0.12,0.16
16.132,-0.13,0.07,-0.11,0.19
16.142,-0.17,0.06,-0.10,0.21
16.152,-0.16,0.07,-0.09,0.20
16.163,-0.12,0.06,-0.10,0.17
16.173,-0.09,0.06,-0.06,0.12
16.183,-0.01,0.08,-0.03,0.09
16.193,0.08,0.08,0.01,0.11
16.203,0.11,0.09,0.07,0.15
16.213,0.11,0.09,0.13,0.19
16.223,0.12,0.08,0.16,0.22
16.233,0.06,0.05,0.19,0.21
16.243,-0.04,0.04,0.21,0.21
16.253,-0.13,0.04,0.22,0.26
16.263,-0.19,0.04,0.21,0.28
16.274,-0.23,0.05,0.15,0.28
16.284,-0.21,0.05,0.12,0.24
16.294,-0.15,0.02,0.06,0.17
16.304,-0.06,0.01,0.02,0.06
16.314,0.03,0.01,-0.03,0.04
16.324,0.08,0.01,-0.07,0.11
16.334,0.10,0.06,-0.11,0.16
16.344,0.08,0.07,-0.12,0.16
16.354,0.02,0.09,-0.09,0.13
16.364,-0.02,0.06,-0.06,0.09
16.374,-0.04,0.01,-0.01,0.05
16.384,-0.07,-0.01,0.02,0.07
16.394,-0.07,0.01,0.04,0.08
16.404,-0.03,0.05,-0.01,0.06
16.414,-0.00,0.06,-0.05,0.08
16.424,0.00,0.08,-0.08,0.11
16.434,0.01,0.08,-0.11,0.14
16.444,0.00,0.06,-0.13,0.14
16.454,-0.03,0.03,-0.15,0.16
16.465,-0.05,0.05,-0.15,0.16
16.475,-0.06,0.05,-0.09,0.12
16.485,-0.08,0.02,-0.03,0.09
16.495,-0.08,0.03,0.03,0.09
16.505,-0.06,0.04,0.06,0.09
16.515,-0.04,0.05,0.08,0.11
16.525,-0.01,0.05,0.12,0.13
16.535,0.01,0.04,0.10,0.11
16.545,0.03,0.02,0.10,0.10
16.555,0.02,0.02,0.07,0.08
16.565,-0.01,0.03,0.06,0.07
16.576,-0.08,0.04,0.03,0.09
16.585,-0.13,0.03,0.01,0.13
16.596,-0.16,0.02,-0.01,0.16
16.606,-0.15,0.03,-0.02,0.15
16.616,-0.10,0.06,-0.02,0.12
16.626,-0.02,0.11,-0.05,0.12
16.636,0.07,0.12,-0.06,0.15
16.646,0.13,0.10,-0.04,0.17
16.656,0.13,0.08,0.00,0.16
16.666,0.11,0.04,0.04,0.12
16.676,0.04,0.00,0.07,0.08
16.686,-0.05,-0.01,0.07,0.09
16.696,-0.12,0.00,0.06,0.13
16.706,-0.14,0.02,0.01,0.14
16.716,-0.15,0.03,-0.01,0.15
16.727,-0.12,0.03,-0.02,0.13
16.737,-0.08,0.05,-0.07,0.12
16.747,-0.03,0.07,-0.11,0.13
16.757,0.03,0.08,-0.11,0.14
16.767,0.10,0.12,-0.12,0.19
16.777,0.11,0.10,-0.09,0.18
16.787,0.09,0.10,-0.07,0.15
16.797,0.04,0.10,-0.03,0.11
16.807,0.01,0.06,0.02,0.06
16.817,-0.02,0.01,0.06,0.06
16.827,0.01,-0.02,0.08,0.09
16.837,-0.00,-0.04,0.10,0.11
16.847,-0.07,-0.05,0.10,0.14
16.857,-0.13,-0.02,0.08,0.15
16.868,-0.13,0.04,0.02,0.14
16.878,-0.11,0.06,-0.03,0.13
16.888,-0.06,0.09,-0.06,0.13
16.898,-0.01,0.09,-0.07,0.11
16.908,-0.01,0.08,-0.07,0.11
16.918,-0.02,0.06,-0.04,0.08
16.928,-0.04,0.05,-0.02,0.07
16.938,-0.05,0.02,-0.01,0.06
16.948,-0.06,0.03,0.02,0.07
16.958,-0.05,0.03,0.04,0.07
16.968,-0.04,0.04,0.04,0.07
16.978,-0.01,0.04,0.04,0.06
16.988,-0.01,0.03,0.05,0.06
16.998,-0.03,0.03,0.03,0.05
17.008,-0.05,0.01,0.02,0.06
17.019,-0.08,0.01,-0.01,0.08
17.029,-0.10,0.05,-0.05,0.12
17.039,-0.08,0.07,-0.08,0.13
17.049,-0.04,0.11,-0.09,0.15
17.059,-0.02,0.11,-0.04,0.12
17.069,-0.00,0.07,0.02,0.07
17.079,0.03,0.04,0.04,0.06
17.089,-0.01,0.02,0.05,0.05
17.099,-0.03,0.05,0.05,0.08
17.109,-0.01,0.09,0.07,0.11
17.119,0.03,0.09,0.09,0.13
17.129,0.04,0.09,0.07,0.12
17.139,0.07,0.09,0.08,0.14
17.149,0.09,0.07,0.07,0.13
17.160,0.03,0.02,0.05,0.06
17.170,-0.02,-0.00,0.04,0.04
17.180,-0.07,-0.04,0.03,0.08
17.190,-0.08,-0.05,-0.00,0.10
17.200,-0.10,-0.03,-0.04,0.11
17.210,-0.13,0.01,-0.06,0.15
17.220,-0.18,0.07,-0.08,0.21
17.230,-0.14,0.11,-0.10,0.20
17.240,-0.07,0.11,-0.10,0.17
17.250,0.03,0.09,-0.10,0.13
17.260,0.06,0.07,-0.07,0.12
17.270,0.07,0.05,-0.01,0.09
17.281,0.06,0.02,0.04,0.07
17.290,0.05,-0.01,0.02,0.06
17.301,0.01,0.00,0.01,0.02
17.311,-0.06,0.03,0.01,0.06
17.321,-0.08,0.08,0.00,0.12
17.331,-0.09,0.08,0.00,0.12
17.341,-0.11,0.06,0.01,0.12
17.351,-0.09,0.04,0.03,0.10
17.361,-0.06,0.04,0.00,0.07
17.371,-0.02,0.02,0.01,0.03
17.381,0.00,0.02,0.01,0.02
17.391,-0.03,0.04,0.00,0.05
17.401,-0.04,0.04,0.03,0.06
17.411,-0.05,0.01,0.05,0.07
17.421,-0.07,0.01,0.05,0.09
17.431,-0.09,0.00,0.06,0.11
17.442,-0.11,0.01,0.04,0.12
17.452,-0.10,0.03,0.02,0.10
17.462,-0.06,0.06,-0.00,0.08
17.472,-0.01,0.06,0.00,0.06
17.482,0.02,0.08,0.00,0.08
17.492,0.08,0.10,0.00,0.13
17.502,0.10,0.11,-0.03,0.15
17.512,0.10,0.10,-0.06,0.15
17.522,0.07,0.07,-0.06,0.12
17.532,0.03,0.03,-0.06,0.08
17.542,-0.01,0.01,-0.06,0.07
17.552,-0.08,0.02,-0.05,0.09
17.562,-0.12,0.01,-0.04,0.13
17.573,-0.15,0.02,0.00,0.15
17.582,-0.12,0.00,0.03,0.12
17.593,-0.10,0.04,0.05,0.11
17.603,-0.04,0.05,0.05,0.09
17.613,-0.02,0.07,0.05,0.08
17.623,0.03,0.07,0.04,0.09
17.633,0.07,0.06,0.02,0.09
17.643,0.03,0.04,0.01,0.05
17.653,-0.03,0.03,0.03,0.05
17.663,-0.06,0.05,0.03,0.09
17.673,-0.07,0.06,0.06,0.11
17.683,-0.06,0.05,0.06,0.09
17.693,-0.05,0.05,0.09,0.11
17.703,-0.05,0.06,0.10,0.12
17.713,-0.06,0.05,0.07,0.10
17.724,-0.05,0.03,0.03,0.07
17.734,-0.03,0.03,-0.01,0.04
17.744,-0.02,0.04,-0.02,0.05
17.754,0.04,0.05,-0.05,0.08
17.764,0.08,0.07,-0.03,0.11
17.774,0.04,0.06,-0.01,0.07
17.784,-0.05,0.04,0.01,0.06
17.794,-0.10,0.02,0.03,0.10
17.804,-0.11,0.02,0.01,0.11
17.814,-0.07,0.04,-0.01,0.08
17.824,-0.05,0.06,-0.03,0.08
17.834,-0.05,0.07,-0.05,0.09
17.844,-0.05,0.05,-0.04,0.09
17.854,-0.02,0.05,-0.04,0.07
17.864,-0.02,0.04,-0.06,0.07
17.875,-0.01,0.04,-0.06,0.07
17.885,-0.04,0.03,-0.04,0.07
17.895,-0.06,0.04,-0.05,0.09
17.905,-0.06,0.03,-0.03,0.07
17.915,-0.03,0.02,-0.00,0.04
17.925,-0.02,0.00,0.01,0.03
17.935,-0.03,0.01,0.02,0.03
17.945,-0.00,0.03,0.01,0.03
17.955,-0.01,0.05,0.02,0.05
17.965,-0.06,0.05,-0.01,0.08
17.975,-0.06,0.05,-0.03,0.08
17.985,-0.05,0.07,-0.04,0.09
17.995,-0.04,0.11,-0.03,0.12
18.005,-0.01,0.09,-0.02,0.10
18.015,-0.00,0.04,0.01,0.04
18.026,-0.01,0.04,0.03,0.05
18.036,-0.01,0.03,0.03,0.05
18.046,0.01,0.04,0.05,0.07
18.056,-0.01,0.04,0.04,0.06
18.066,-0.02,0.03,0.06,0.07
18.076,-0.08,0.01,0.07,0.10
18.086,-0.12,0.02,0.06,0.14
18.096,-0.11,0.04,0.02,0.12
18.106,-0.07,0.04,-0.00,0.08
18.116,-0.01,0.05,-0.03,0.06
18.126,0.05,0.05,-0.04,0.09
18.136,0.11,0.04,-0.04,0.13
18.146,0.16,0.02,-0.08,0.18
18.156,0.15,0.05,-0.07,0.17
18.167,0.09,0.05,-0.09,0.13
18.177,-0.02,0.05,-0.08,0.10
18.187,-0.15,0.05,-0.04,0.16
18.197,-0.21,0.03,-0.02,0.21
18.207,-0.23,0.01,-0.00,0.23
18.217,-0.23,0.03,0.02,0.24
18.227,-0.16,0.08,0.02,0.18
18.237,-0.03,0.12,0.03,0.12
18.247,0.07,0.13,0.05,0.16
18.257,0.15,0.09,0.07,0.19
18.267,0.18,0.05,0.08,0.20
18.277,0.16,0.06,0.09,0.19
18.287,0.06,0.01,0.09,0.10
18.297,-0.07,0.00,0.09,0.11
18.308,-0.16,-0.01,0.09,0.18
18.318,-0.22,0.00,0.06,0.23
18.328,-0.21,0.02,0.04,0.22
18.338,-0.17,0.03,0.04,0.17
18.348,-0.11,0.05,0.03,0.12
18.358,-0.06,0.06,0.02,0.08
18.368,-0.02,0.06,-0.01,0.06
18.378,0.04,0.05,-0.03,0.07
18.388,0.04,0.07,-0.03,0.08
18.398,0.05,0.09,-0.06,0.12
18.408,0.06,0.06,-0.07,0.11
18.418,0.02,0.05,-0.08,0.09
18.428,0.02,0.02,-0.07,0.07
18.438,-0.02,0.03,-0.05,0.06
18.449,-0.03,0.04,-0.06,0.07
18.459,-0.06,0.03,-0.06,0.09
18.469,-0.09,0.06,-0.04,0.11
18.479,-0.11,0.04,-0.02,0.12
18.489,-0.10,0.05,-0.02,0.11
18.499,-0.04,0.03,-0.03,0.06
18.509,0.02,0.05,-0.06,0.08
18.519,0.06,0.05,-0.05,0.09
18.529,0.08,0.05,-0.05,0.11
18.539,0.07,0.08,-0.02,0.11
18.549,0.03,0.07,0.01,0.08
18.559,0.00,0.10,0.03,0.10
18.569,-0.01,0.09,0.02,0.09
18.579,-0.04,0.06,0.02,0.08
18.589,-0.11,0.05,0.04,0.13
18.600,-0.15,0.03,0.02,0.15
18.610,-0.15,0.03,-0.02,0.15
18.620,-0.07,0.06,-0.01,0.09
18.630,-0.04,0.04,0.00,0.06
18.640,-0.02,0.02,-0.01,0.03
18.650,0.03,0.02,0.00,0.04
18.660,0.08,0.05,0.01,0.09
18.670,0.08,0.05,0.03,0.10
18.680,0.05,0.06,0.05,0.09
18.690,0.02,0.04,0.05,0.06
18.700,-0.01,0.05,0.01,0.06
18.710,-0.02,0.07,-0.06,0.10
18.721,-0.08,0.06,-0.10,0.14
18.730,-0.08,0.05,-0.13,0.16
18.741,-0.09,0.05,-0.11,0.15
18.751,-0.06,0.04,-0.07,0.10
18.761,-0.04,0.02,-0.03,0.06
18.771,-0.03,-0.01,0.00,0.03
18.781,-0.00,-0.00,0.01,0.01
18.791,0.01,0.03,0.00,0.04
18.801,-0.02,0.05,0.00,0.06
18.811,-0.08,0.07,0.02,0.10
18.821,-0.10,0.06,0.06,0.13
18.831,-0.12,0.04,0.08,0.15
18.841,-0.11,0.03,0.09,0.14
18.851,-0.13,0.03,0.10,0.17
18.861,-0.10,0.00,0.13,0.16
18.871,-0.07,-0.00,0.10,0.12
18.881,-0.03,0.02,0.10,0.10
18.892,0.01,0.04,0.07,0.08
18.902,0.04,0.05,0.07,0.09
18.912,0.05,0.06,0.02,0.08
18.922,0.03,0.07,-0.01,0.08
18.932,-0.01,0.06,-0.02,0.07
18.942,-0.05,0.02,-0.00,0.05
18.952,-0.07,0.01,-0.00,0.07
18.962,-0.08,0.01,-0.03,0.09
18.972,-0.08,0.05,-0.03,0.10
18.982,-0.08,0.07,-0.03,0.12
18.992,-0.04,0.09,-0.02,0.10
19.002,0.01,0.11,-0.01,0.11
19.012,0.03,0.10,-0.03,0.11
19.022,0.06,0.07,-0.01,0.09
19.033,0.05,0.03,0.01,0.06
19.043,0.04,0.03,0.01,0.05
19.053,0.02,0.02,0.02,0.03
19.063,-0.00,0.03,0.01,0.03
19.073,-0.03,0.04,0.00,0.05
19.083,-0.04,0.05,0.02,0.06
19.093,-0.06,0.05,0.04,0.09
19.103,-0.09,0.05,0.05,0.11
19.113,-0.09,0.05,0.04,0.11
19.123,-0.08,0.03,0.04,0.09
19.133,-0.04,0.03,0.02,0.06
19.143,-0.00,0.04,0.03,0.05
19.153,-0.00,0.03,0.00,0.03
19.164,0.02,0.06,0.02,0.07
19.174,0.02,0.07,0.04,0.08
19.184,-0.02,0.05,0.06,0.08
19.194,-0.03,0.04,0.05,0.07
19.204,-0.07,0.04,0.04,0.09
19.214,-0.07,0.03,0.05,0.09
19.224,-0.05,0.05,0.04,0.08
19.234,-0.03,0.04,0.02,0.06
19.244,-0.00,0.06,-0.00,0.06
19.254,-0.02,0.06,-0.01,0.06
19.264,-0.02,0.06,-0.02,0.06
19.274,-0.00,0.07,-0.01,0.07
19.284,0.01,0.10,-0.01,0.10
19.294,0.04,0.09,0.00,0.09
19.304,0.05,0.09,0.03,0.11
19.315,0.05,0.07,0.07,0.11
19.325,0.04,0.05,0.06,0.09
19.335,-0.03,0.02,0.01,0.04
19.345,-0.06,0.01,0.01,0.06
19.355,-0.07,0.01,-0.02,0.07
19.365,-0.05,0.07,-0.06,0.11
19.375,-0.02,0.09,-0.07,0.12
19.385,-0.03,0.10,-0.07,0.12
19.395,0.00,0.09,-0.03,0.10
19.405,0.04,0.08,-0.02,0.09
19.415,0.04,0.05,-0.01,0.07
19.425,0.01,0.00,-0.03,0.04
19.435,-0.02,-0.00,-0.04,0.04
19.445,-0.06,-0.02,-0.04,0.07
19.456,-0.09,-0.02,-0.05,0.10
19.466,-0.05,0.02,-0.08,0.09
19.476,-0.02,0.08,-0.10,0.13
19.486,0.01,0.11,-0.11,0.15
19.496,0.06,0.13,-0.15,0.21
19.506,0.09,0.15,-0.14,0.22
19.516,0.01,0.06,-0.17,0.18
19.526,0.04,0.11,-0.22,0.25
19.536,0.06,0.13,-0.17,0.23
19.546,0.09,0.12,-0.01,0.15
19.556,0.11,0.11,0.09,0.18
19.566,0.11,0.07,0.12,0.18
19.576,0.11,0.08,0.14,0.20
19.586,0.08,0.11,-0.20,0.24
19.597,0.44,0.24,-0.89,1.02
19.607,0.98,0.29,0.01,1.02
19.617,0.54,-0.09,0.21,0.59
19.627,-0.85,-0.66,-0.81,1.35
19.637,-1.15,-0.68,-1.56,2.05
19.647,-0.46,-0.36,-1.55,1.66
19.657,-0.27,-0.13,-0.81,0.86
19.667,-0.24,0.01,0.11,0.26
19.677,-0.90,-0.46,0.42,1.10
