time,ax,ay,az,atotal
13.122,0.38,-10.11,2.12,10.34
13.132,-2.44,-8.46,1.35,8.90
13.142,-4.61,-5.71,0.97,7.40
13.152,-6.26,-2.92,1.62,7.09
13.162,-7.18,-0.83,2.85,7.77
13.172,-7.34,0.48,3.47,8.14
13.182,-6.25,1.21,3.39,7.21
13.193,-4.00,0.92,3.18,5.19
13.203,-2.03,-0.12,3.28,3.86
13.213,-0.84,-1.06,3.79,4.03
13.223,-0.17,-1.34,3.41,3.66
13.233,-0.63,-0.74,1.48,1.77
13.243,-1.89,-0.70,1.17,2.33
13.253,-2.94,-0.14,1.58,3.34
13.263,-3.74,0.46,2.21,4.37
13.273,-4.40,0.86,2.76,5.26
13.283,-5.07,1.13,3.14,6.07
13.293,-5.47,1.39,3.42,6.60
13.303,-5.54,1.77,3.56,6.83
13.313,-5.43,1.86,3.68,6.82
13.323,-4.84,2.30,3.79,6.57
13.333,-4.12,2.86,3.69,6.22
13.344,-3.57,3.22,3.29,5.82
13.354,-2.50,3.77,2.58,5.21
13.364,-1.24,4.00,1.35,4.40
13.374,0.32,4.17,-0.42,4.20
13.384,2.31,3.86,-2.53,5.16
13.394,4.52,3.20,-4.50,7.13
13.404,6.27,2.61,-6.18,9.18
13.414,7.32,2.36,-8.53,11.48
13.424,8.12,2.22,-13.73,16.11
13.434,9.51,1.36,-16.42,19.03
13.444,10.16,-0.77,-8.34,13.17
13.454,6.40,-2.89,0.13,7.02
13.464,1.41,-3.75,2.79,4.88
13.474,-1.68,-4.75,2.42,5.59
13.484,-4.42,-6.49,-0.23,7.85
13.495,-3.91,-6.91,0.20,7.94
13.505,-1.05,-6.24,2.80,6.92
13.515,0.56,-5.69,3.55,6.73
13.525,0.69,-4.96,3.54,6.13
13.535,0.24,-3.81,3.45,5.14
13.545,-0.47,-2.59,3.59,4.46
13.555,-0.90,-2.13,4.10,4.70
13.565,-0.91,-3.09,4.40,5.45
13.575,-0.19,-4.97,4.48,6.70
13.585,0.68,-6.92,4.37,8.21
13.595,1.34,-8.28,3.98,9.28
13.605,2.32,-7.63,2.91,8.49
13.616,2.73,-5.52,1.52,6.34
13.625,1.42,-3.08,-0.48,3.43
13.636,-0.82,-0.62,-5.19,5.29
13.646,-3.06,0.98,-11.67,12.10
13.656,-3.24,0.85,-10.52,11.04
13.666,-1.09,0.56,-4.12,4.30
13.676,0.13,0.36,-0.46,0.60
13.686,-0.43,0.30,1.13,1.24
13.696,-1.09,0.44,2.27,2.55
13.706,-0.69,2.61,3.09,4.11
13.716,-1.29,4.59,3.20,5.75
13.726,-2.16,4.64,1.88,5.45
13.736,-2.14,4.82,2.15,5.70
13.746,-2.07,4.57,0.89,5.10
13.756,-2.13,4.26,-0.71,4.81
13.766,-1.93,3.87,-1.94,4.74
13.777,-1.31,3.88,-2.67,4.89
13.787,-0.67,3.90,-2.61,4.75
13.797,0.17,3.86,-1.59,4.18
13.807,0.70,4.08,-0.05,4.14
13.817,0.77,4.69,0.88,4.84
13.827,0.80,5.41,1.33,5.63
13.837,0.82,5.92,0.88,6.05
13.847,1.09,6.17,-0.93,6.34
13.857,1.90,5.48,-3.77,6.92
13.867,2.63,4.07,-5.60,7.41
13.877,2.97,2.61,-4.64,6.09
13.887,3.12,1.32,-2.92,4.47
13.898,3.50,-0.12,-2.80,4.48
13.908,4.52,-1.62,-4.15,6.35
13.918,5.46,-3.14,-5.17,8.15
13.927,5.74,-4.85,-3.59,8.33
13.938,6.09,-5.78,-0.81,8.44
13.948,6.13,-6.59,1.18,9.07
13.958,5.85,-7.95,1.98,10.07
13.968,5.65,-9.71,1.59,11.34
13.978,4.88,-11.45,0.77,12.47
13.988,2.44,-12.50,0.96,12.77
13.998,-0.85,-10.79,1.91,10.99
14.008,-3.84,-8.33,2.67,9.55
14.018,-6.31,-5.18,2.65,8.58
14.028,-7.81,-1.33,3.52,8.67
14.039,-7.10,-0.78,0.86,7.19
14.048,-5.14,-0.93,-0.51,5.25
14.059,-2.58,-1.64,-0.17,3.06
14.069,-1.40,-1.35,1.12,2.24
14.079,-1.10,-1.12,2.77,3.19
14.089,-1.30,-1.30,3.38,3.85
14.099,-1.06,-1.61,4.03,4.47
14.109,-0.51,-0.83,4.40,4.51
14.119,-0.88,-0.17,2.95,3.08
14.129,-2.41,-0.25,1.57,2.89
14.139,-3.74,-0.71,1.45,4.07
14.149,-5.00,-0.95,1.64,5.35
14.159,-6.00,0.98,2.29,6.49
14.169,-6.08,2.75,2.45,7.10
14.179,-5.87,3.79,2.34,7.37
14.189,-5.50,4.52,2.03,7.41
14.200,-4.66,5.09,1.99,7.18
14.210,-3.63,5.27,2.15,6.75
14.220,-2.63,5.02,2.42,6.16
14.230,-1.51,4.31,2.70,5.30
14.240,-0.68,3.45,2.92,4.57
14.250,-0.04,2.82,3.02,4.13
14.260,0.30,2.31,3.16,3.93
14.270,0.34,2.25,3.21,3.94
14.280,0.12,2.68,3.27,4.23
14.290,-0.09,3.27,3.04,4.46
14.300,-0.17,3.51,2.18,4.13
14.310,0.04,3.02,0.99,3.18
14.321,0.92,1.49,-0.48,1.81
14.330,1.79,0.48,-2.27,2.93
14.341,2.82,-0.29,-6.37,6.97
14.350,3.22,-0.23,-13.57,13.95
14.361,2.40,0.24,-13.92,14.12
14.371,1.32,0.49,-8.82,8.94
14.381,0.35,0.43,-3.91,3.95
14.391,-0.54,0.38,-0.56,0.87
14.401,-0.81,-0.37,0.67,1.11
14.411,-0.94,-1.91,1.40,2.55
14.421,-0.50,-3.96,2.01,4.47
14.431,0.31,-5.68,2.31,6.14
14.441,0.60,-6.63,2.45,7.10
14.451,0.17,-7.44,2.36,7.81
14.461,-0.38,-8.17,2.53,8.56
14.471,-0.72,-8.22,2.88,8.74
14.482,-0.38,-6.90,3.17,7.61
14.492,-0.20,-4.41,3.32,5.52
14.502,-0.24,-2.05,3.62,4.17
14.512,0.10,-1.59,3.69,4.01
14.522,0.91,-3.56,3.56,5.12
14.532,2.26,-5.67,3.29,6.93
14.542,4.72,-7.09,-0.35,8.53
14.552,7.78,-7.02,-13.02,16.71
14.562,5.72,-4.13,-18.50,19.80
14.572,2.17,-1.32,-7.60,8.01
14.582,0.58,-0.98,2.17,2.45
14.592,-0.22,-2.48,5.73,6.24
14.602,-0.90,-3.10,6.30,7.08
14.612,-1.07,-1.79,6.16,6.50
14.623,-1.40,-0.62,5.82,6.02
14.633,-1.77,-0.59,4.86,5.20
14.643,-1.92,-0.29,3.93,4.38
14.653,-2.15,-0.17,3.22,3.88
14.663,-2.51,-0.13,2.66,3.66
14.673,-2.87,-0.11,2.28,3.66
14.683,-3.40,-0.37,1.88,3.90
14.693,-3.56,-0.47,1.52,3.90
14.703,-3.29,-0.50,1.18,3.54
14.713,-2.60,-0.67,1.20,2.94
14.723,-1.74,-0.71,1.15,2.20
14.733,-1.17,-0.26,1.24,1.72
14.743,-0.86,0.17,1.28,1.55
14.753,-0.83,0.12,1.24,1.50
14.764,-0.73,-0.42,0.83,1.18
14.774,-0.79,-1.01,0.11,1.29
14.784,-0.89,-1.66,-0.74,2.03
14.794,-0.24,-1.67,-2.24,2.80
14.804,1.45,-0.73,-11.13,11.25
14.814,2.24,-1.28,-11.28,11.58
14.824,1.53,-2.38,-5.41,6.10
14.834,0.96,-2.33,-1.98,3.21
14.844,0.73,-1.97,-0.60,2.18
14.854,0.68,-1.62,-0.60,1.86
14.864,0.82,-0.79,-0.48,1.23
14.874,1.04,0.09,0.09,1.05
14.884,1.20,0.28,0.38,1.29
14.894,1.44,0.08,0.24,1.47
14.904,1.62,0.14,0.47,1.69
14.914,1.68,-0.15,1.25,2.10
14.925,1.37,-0.72,1.79,2.36
14.935,0.91,-1.87,1.89,2.81
14.945,0.40,-2.99,1.73,3.47
14.955,-0.02,-3.74,1.29,3.96
14.965,-0.24,-4.06,1.03,4.19
14.975,-0.35,-3.68,1.14,3.87
14.985,-0.37,-2.57,1.55,3.03
14.995,-0.40,-1.60,2.06,2.64
15.005,-0.62,-0.63,2.31,2.47
15.015,-0.80,0.21,2.48,2.61
15.025,-0.90,0.80,2.46,2.74
15.035,-1.02,1.06,2.10,2.57
15.045,-1.34,1.03,1.36,2.17
15.055,-1.67,1.04,0.55,2.04
15.066,-1.90,1.23,-0.24,2.28
15.076,-2.05,1.47,-0.90,2.68
15.086,-2.37,1.60,-1.26,3.12
15.096,-2.78,1.47,-1.53,3.50
15.106,-2.79,1.08,-2.14,3.67
15.116,-2.71,0.14,-2.09,3.43
15.126,-2.30,-0.53,-1.37,2.73
15.136,-1.59,-0.34,-0.25,1.65
15.146,-0.53,0.40,0.29,0.72
15.156,0.09,0.55,0.39,0.68
15.166,0.40,0.11,0.38,0.57
15.176,0.88,-0.23,0.66,1.12
15.187,0.73,-0.86,0.34,1.18
15.196,0.01,-1.38,0.12,1.39
15.207,-0.69,-1.37,0.39,1.59
15.217,-1.25,-1.01,0.44,1.66
15.227,-1.25,-0.38,0.62,1.44
15.237,-1.12,0.50,1.04,1.61
15.247,-1.47,1.26,0.72,2.07
15.257,-0.91,1.83,0.31,2.07
15.267,-0.38,2.24,-0.07,2.27
15.277,-0.25,2.00,-1.12,2.31
15.287,-0.27,1.31,-2.24,2.61
15.297,0.05,0.95,-2.63,2.80
15.307,0.56,1.37,-3.02,3.36
15.317,1.12,1.43,-2.23,2.87
15.327,1.13,0.91,-0.79,1.65
15.337,0.73,-0.24,0.64,1.00
15.348,0.37,0.22,1.21,1.28
15.358,-0.48,1.78,1.33,2.27
15.368,-1.31,2.56,0.97,3.03
15.378,-1.95,2.20,0.41,2.96
15.388,-2.14,1.61,-0.20,2.68
15.398,-2.10,1.38,-1.16,2.77
15.408,-1.99,1.13,-2.13,3.13
15.418,-1.92,0.79,-2.32,3.11
15.428,-1.93,0.02,-1.78,2.62
15.439,-3.32,-0.98,-0.86,3.57
15.448,-6.12,-1.77,-0.30,6.38
15.458,-6.56,-1.93,-0.84,6.89
15.468,-5.45,-0.87,-1.84,5.82
15.478,-4.59,-0.35,-1.04,4.71
15.489,-3.74,0.54,0.69,3.84
15.499,-2.23,0.28,2.72,3.53
15.509,-0.40,-0.53,4.41,4.46
15.519,0.83,-0.05,4.53,4.60
15.529,1.94,-0.87,3.88,4.43
15.539,6.38,-4.81,3.80,8.85
15.549,7.43,-5.76,0.43,9.41
15.559,6.50,-4.70,-1.56,8.17
15.569,5.12,-3.40,-2.72,6.72
15.579,3.59,-3.06,-3.45,5.84
15.589,3.14,-2.67,-4.11,5.82
15.599,3.36,-2.16,-6.22,7.39
15.609,4.39,-1.64,-6.54,8.05
15.619,4.54,-2.38,-7.08,8.74
15.630,5.95,-1.54,-4.30,7.50
15.640,7.46,-0.24,-0.41,7.48
15.650,8.72,0.24,3.03,9.24
15.660,9.25,0.89,5.75,10.92
15.670,9.36,1.86,7.81,12.33
15.680,8.41,1.07,8.05,11.69
15.690,6.47,-0.61,7.25,9.74
15.700,4.95,-2.05,7.46,9.18
15.710,4.21,-2.17,8.46,9.70
15.720,3.68,-1.04,9.19,9.95
15.730,2.87,-0.07,9.18,9.62
15.740,1.69,0.30,8.22,8.40
15.750,0.25,0.27,6.88,6.89
15.760,-1.16,0.18,5.72,5.84
15.771,-2.24,-0.13,4.87,5.36
15.781,-2.76,-0.46,4.02,4.90
15.791,-2.55,-0.09,3.08,4.00
15.801,-1.65,0.83,2.54,3.15
15.811,-0.82,1.49,2.29,2.85
15.821,-0.58,1.47,1.93,2.49
15.831,-1.00,1.07,1.44,2.06
15.841,-1.78,0.44,0.83,2.02
15.851,-2.68,-0.26,0.08,2.69
15.861,-3.21,-1.03,-0.44,3.40
15.871,-3.12,-1.59,-0.63,3.56
15.881,-2.52,-1.66,-0.28,3.03
15.891,-2.04,-1.40,0.61,2.55
15.901,-2.19,-1.32,1.15,2.80
15.911,-2.60,-1.91,1.46,3.54
15.921,-3.05,-2.66,1.65,4.37
15.932,-3.50,-3.29,1.37,5.00
15.942,-3.99,-3.73,0.84,5.53
15.952,-4.25,-3.88,0.54,5.78
15.962,-4.09,-3.66,0.45,5.50
15.972,-3.52,-2.96,0.21,4.60
15.982,-2.83,-2.24,-0.36,3.63
15.992,-2.33,-1.98,-1.29,3.32
16.002,-2.09,-2.11,-2.36,3.79
16.012,-2.07,-2.58,-3.31,4.68
16.023,-2.20,-2.85,-3.91,5.32
16.032,-2.29,-2.72,-4.09,5.42
16.042,-2.11,-2.54,-3.77,5.01
16.052,-1.09,-2.75,-2.25,3.72
16.063,0.74,-3.10,0.20,3.19
16.073,3.40,-3.26,4.18,6.30
16.083,3.05,-3.16,1.16,4.54
16.093,1.61,-2.93,-1.26,3.58
16.103,0.46,-3.08,-2.06,3.74
16.113,-0.45,-3.00,-2.17,3.73
16.123,-1.44,-3.04,-1.51,3.68
16.133,-1.75,-3.26,-1.45,3.98
16.143,-1.25,-3.54,-1.69,4.11
16.153,-0.36,-3.80,-1.86,4.25
16.163,0.40,-3.77,-1.41,4.05
16.173,0.84,-3.42,-0.38,3.54
16.184,0.30,-3.26,0.17,3.28
16.193,-0.07,-2.93,-0.51,2.97
16.204,0.11,-2.71,-1.45,3.08
16.214,0.50,-2.34,-2.05,3.15
16.224,2.36,-1.84,-1.56,3.38
16.234,2.64,-1.69,-0.49,3.17
16.244,2.34,-2.03,-0.70,3.18
16.254,1.52,-2.38,-1.13,3.04
16.264,0.91,-2.41,-1.21,2.85
16.274,0.91,-2.33,-1.25,2.80
16.284,0.88,-1.96,-1.21,2.47
16.294,0.56,-1.27,-0.94,1.68
16.304,0.33,-0.50,-0.62,0.86
16.314,0.29,-0.21,-0.06,0.36
16.324,0.35,-0.68,0.44,0.89
16.335,0.09,-1.23,0.43,1.31
16.344,0.18,-1.16,0.35,1.23
16.355,0.52,-0.97,0.09,1.11
16.365,0.92,-0.92,-0.21,1.31
16.375,1.23,-0.73,-0.28,1.46
16.385,1.34,-0.48,-0.36,1.47
16.395,1.22,-0.57,-0.07,1.34
16.405,0.86,-0.90,0.46,1.33
16.415,-0.09,-1.15,0.17,1.17
16.425,-0.30,-0.95,0.38,1.07
16.435,0.11,-0.60,0.75,0.97
16.445,0.30,-0.42,0.59,0.78
16.455,0.39,-0.30,0.05,0.50
16.465,0.31,-0.03,-0.17,0.36
16.475,0.60,-0.01,-0.18,0.62
16.485,0.93,-0.19,0.11,0.95
16.496,0.80,-0.45,0.15,0.93
16.506,0.53,-0.50,-0.08,0.74
16.516,0.58,-0.43,-0.25,0.76
16.526,0.62,-0.31,-0.27,0.74
16.536,0.55,-0.32,-0.43,0.77
16.546,0.53,-0.25,-0.57,0.82
16.556,0.66,-0.09,-0.57,0.87
16.566,0.73,-0.14,-0.65,0.99
16.576,0.79,-0.34,-0.55,1.02
16.586,0.70,-0.64,-0.29,0.99
16.596,0.58,-0.82,0.06,1.00
16.606,0.30,-0.88,0.34,0.99
16.617,0.09,-0.81,0.48,0.94
16.627,0.09,-0.64,0.40,0.76
16.637,0.17,-0.53,0.17,0.59
16.647,0.36,-0.53,0.04,0.65
16.657,0.66,-0.57,-0.11,0.88
16.667,0.55,-0.51,-0.31,0.82
16.677,0.61,-0.52,-0.20,0.83
16.687,0.61,-0.58,-0.11,0.84
16.697,0.61,-0.58,-0.15,0.85
16.707,0.55,-0.49,-0.13,0.75
16.717,0.53,-0.45,-0.16,0.71
16.727,0.71,-0.41,-0.12,0.83
16.737,0.84,-0.15,-0.49,0.98
16.747,0.40,-0.14,-0.90,1.00
16.757,0.23,-0.26,-0.47,0.58
16.767,0.06,0.09,-0.65,0.66
16.778,0.18,0.24,-0.76,0.81
16.788,0.36,0.18,-0.66,0.77
16.798,0.50,-0.03,-0.34,0.61
16.808,0.39,-0.35,0.12,0.54
16.818,0.51,-0.40,0.52,0.83
